Date,Open,High,Low,Close,Volume,Stock,MA_5,MA_10,MA_20,RSI,MACD,Close_Lag1,Close_Lag2,Close_Lag3
2022-01-14,0.8876190476190478,0.9346607605053802,0.9299960298223737,0.943115520603638,0.0007485033860285537,STARHEALTH.BO,0.9496426404190123,0.9383719574351239,0.9809161373234827,0.645193600449763,0.44812459259891274,0.9326137230815322,0.9283353272829159,0.8628938188908196
2022-01-17,0.9542857142857144,0.9897545178464419,0.969984179553272,1.0,0.0006571554217744567,STARHEALTH.BO,0.9765517808070078,0.9550009034030602,0.9878008545999619,0.7755903920338824,0.504438247828384,0.943115520603638,0.9326137230815322,0.9283353272829159
2022-01-18,1.0,0.9999999999999999,1.0,0.9742318170255796,0.00056912444045553,STARHEALTH.BO,1.0,0.9701954035526763,0.9929923372019036,0.6934071617314513,0.538260961975586,1.0,0.943115520603638,0.9326137230815322
2022-01-19,0.9676190476190476,0.9568915748710717,0.9629739354343536,0.9259043666249519,0.0006666699254569188,STARHEALTH.BO,0.9994880301486248,0.9825103891351934,0.9952499902562109,0.5627547098727441,0.5443420859035722,0.9742318170255796,1.0,0.943115520603638
2022-01-20,0.9142857142857144,0.9217088711469122,0.9260465829353715,0.9087903086334831,0.0006500413662687626,STARHEALTH.BO,0.9944707256051458,0.9890344508509175,0.996602343242865,0.5222235707484794,0.5420886127042859,0.9259043666249519,0.9742318170255796,1.0
2022-01-21,0.8954285249255953,0.927991492598086,0.9321681773992034,0.9221120442586775,0.0005115573287254039,STARHEALTH.BO,0.9900473110889682,1.0,0.9999999999999998,0.5567092485131396,0.5464648741484563,0.9087903086334831,0.9259043666249519,0.9742318170255796
2022-01-24,0.9200000000000002,0.9086603496713977,0.8786532202913442,0.8483080549430345,0.0012417736640982164,STARHEALTH.BO,0.9581003923631445,0.9973861235474049,0.998211761037632,0.4020647620675063,0.5183879900429379,0.9221120442586775,0.9087903086334831,0.9259043666249519
2022-01-25,0.8476190476190477,0.8594625673253894,0.8522907105316255,0.8440295404451673,0.0007947229245594131,STARHEALTH.BO,0.930679282123774,0.9953247691847333,0.9963676396076906,0.3944166916436296,0.495207261515126,0.8483080549430345,0.9221120442586775,0.9087903086334831
2022-01-27,0.8095238095238095,0.884109774556917,0.849032368638827,0.8647413727307226,0.0007707184427917335,STARHEALTH.BO,0.9177981156634639,0.9883756735151925,0.9963788201941595,0.45193956390220025,0.4869108464101005,0.8440295404451673,0.8483080549430345,0.9221120442586775
2022-01-28,0.9028571428571428,0.8911656889203313,0.9161729657178659,0.8832166737312505,0.00019587657122426523,STARHEALTH.BO,0.9124122078261115,0.9829779148108424,0.9972673527929039,0.5010657020523801,0.4894053423711306,0.8647413727307226,0.8440295404451673,0.8483080549430345
2022-01-31,0.8811428106398811,0.8928087888739268,0.8529818155258293,0.8277907707296669,0.0005074983890810508,STARHEALTH.BO,0.892547777592747,0.9703760452529056,0.9953170533102536,0.39269895734319993,0.4684351180556271,0.8832166737312505,0.8647413727307226,0.8440295404451673
2022-02-01,0.8304761904761906,0.8659385709985897,0.8707543265173396,0.8632827963359441,0.0006112850393420363,STARHEALTH.BO,0.895701516876925,0.9554365602873354,0.9962055859089982,0.48263353627311856,0.4685537967279881,0.8277907707296669,0.8832166737312505,0.8647413727307226
2022-02-02,0.8573332868303571,0.8695147852448538,0.8789494770188908,0.8475301000527856,0.00012923140093472582,STARHEALTH.BO,0.8964387484631998,0.941591496571154,0.9969152905185517,0.4524225452807663,0.4630800469683467,0.8632827963359441,0.8277907707296669,0.8832166737312505
