Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,RSI,MACD,Close_Lag1,Close_Lag2,Close_Lag3
2020-01-28,416.1757046064272,416.9647129352655,402.1128980962902,405.54736328125,8379.0,415.2660217285156,411.6783782958984,398.2281997680664,59.55938481318951,10.61242761398239,413.2981567382813,420.6312561035156,420.86328125
2020-01-29,405.6401819158635,409.3531355260773,394.45492049612943,397.1932067871094,5122.0,411.50665283203125,410.73621520996096,399.5973526000977,51.02088008819083,9.028841387455088,405.54736328125,413.2981567382813,420.6312561035156
2020-01-30,402.1128863482655,402.1128863482655,386.1471745317817,389.0247192382813,6912.0,405.1389404296875,409.03289794921875,400.258723449707,44.329065167594536,7.033629908218472,397.1932067871094,405.54736328125,413.2981567382813
2020-01-31,388.9318687148888,391.9022427664189,383.4552681144924,385.4973754882813,1828.0,398.1121643066407,407.14856872558596,400.0429061889648,41.78069533320052,5.10889115772585,389.0247192382813,397.1932067871094,405.54736328125
2020-02-03,370.506350626946,380.34568330411366,367.90729444546986,372.1307678222656,3877.0,389.8786865234375,403.50058898925784,399.3977798461914,33.84142449343979,2.4764018823275364,385.4973754882813,389.0247192382813,397.1932067871094
2020-02-04,377.5609683857868,393.2946205628922,377.375309375152,385.8687133789063,4436.0,385.9429565429688,400.60448913574226,399.29103393554686,45.33815855978309,1.4815936695699747,372.1307678222656,385.4973754882813,389.0247192382813
2020-02-05,390.7883655572618,391.71660395526,378.9533259827842,385.8687133789063,3109.0,383.6780578613281,397.5923553466797,399.2005310058594,45.33815855978309,0.6853012673288958,385.8687133789063,372.1307678222656,385.4973754882813
2020-02-06,388.00365905262896,394.2692683794358,382.9911772567012,389.2103576660156,4519.0,383.715185546875,394.4270629882813,399.45115661621094,47.89259768205428,0.3201856671961991,385.8687133789063,385.8687133789063,372.1307678222656
2020-02-07,391.5773365509784,391.5773365509784,380.57770691724346,382.6198425292969,39590.0,383.1396789550781,390.6259216308594,399.7064178466797,43.56820799084945,-0.49526150241456435,389.2103576660156,385.8687133789063,385.8687133789063
2020-02-10,388.0037029962874,388.8855409250429,379.74238579896615,383.8266296386719,11056.0,385.4788513183594,387.6787689208985,399.3328033447266,44.55542241629532,-1.032232689225964,382.6198425292969,389.2103576660156,385.8687133789063
2020-02-11,384.1050109863281,388.5605719826944,380.5777166508424,384.1050109863281,7426.0,385.12611083984376,385.5345336914063,398.60645599365233,44.79533750588373,-1.4189662159549243,383.8266296386719,382.6198425292969,389.2103576660156
2020-02-12,382.4342247218111,384.3371021302896,363.5445674225826,367.8608703613281,28353.0,381.5245422363281,382.6013000488282,396.6687576293945,35.21869916445951,-3.0016208954040735,384.1050109863281,383.8266296386719,382.6198425292969
2020-02-13,372.2236003669746,380.9026351183556,362.66275612748655,370.924072265625,42172.0,377.86728515625,380.79123535156253,394.9120666503906,37.9141800766643,-3.9630280177589725,367.8608703613281,384.1050109863281,383.8266296386719
2020-02-14,371.2953640030552,374.033678643613,359.0426056599191,362.1986389160156,18209.0,373.7830444335938,378.46136169433595,392.8049652099609,33.622628610283655,-5.367150468943123,370.924072265625,367.8608703613281,384.1050109863281
