Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,RSI,MACD,Close_Lag1,Close_Lag2,Close_Lag3
2020-01-28,1991.709104792804,2033.3456658328737,1980.5600425247533,2001.3580322265625,26221.0,1981.6624267578125,1978.2852172851562,1955.046484375,58.93749517036618,7.3622217975475905,1990.2896728515625,2001.884765625,1970.5863037109373
2020-01-29,2010.0739582983451,2036.102022177999,2004.3980737852,2015.6282958984373,21254.0,1995.9494140625,1979.1406616210938,1957.2154663085937,61.63853987600525,10.247248603226126,2001.3580322265625,1990.2896728515625,2001.884765625
2020-01-30,2018.9935974496027,2044.1296623174487,1997.9523182246448,2012.62841796875,19007.0,2004.3578369140625,1983.1056762695312,1959.3601379394531,60.734109231085725,12.15151297677994,2015.6282958984373,2001.3580322265625,1990.2896728515625
2020-01-31,2035.251172083241,2044.9406809200275,2020.6966180103248,2028.6427001953125,12900.0,2009.709423828125,1987.1274780273438,1962.1291625976562,63.78871677848205,14.782471817703026,2012.62841796875,2015.6282958984373,2001.3580322265625
2020-02-03,1959.88322241844,2002.0873243652736,1913.584137203288,1930.003662109375,32476.0,1997.6522216796875,1984.1719604492187,1962.6055480957032,42.07645247931828,8.806661924759283,2028.6427001953125,2012.62841796875,2015.6282958984373
2020-02-04,1966.2889240094348,2014.128530820386,1953.3560529464453,1996.5333251953125,20299.0,1996.6872802734374,1989.174853515625,1967.1847839355469,53.55848577328664,9.33160835822855,1930.003662109375,2028.6427001953125,2012.62841796875
2020-02-05,1999.574100895042,2008.1688950571463,1903.4894609792127,1925.7064208984373,244628.0,1978.7029052734374,1987.3261596679688,1969.4754211425782,43.64054641577875,3.9865386017006585,1996.5333251953125,1930.003662109375,2028.6427001953125
2020-02-06,1931.4228090860524,1966.3701271746827,1929.071449921132,1955.6668701171875,45877.0,1967.310595703125,1985.8342163085938,1971.7437561035156,48.02506446247163,2.1433825922219967,1925.7064208984373,1996.5333251953125,1930.003662109375
2020-02-07,2010.8848564727184,2022.8853379499496,1963.4506773986643,1980.1944580078125,80078.0,1957.620947265625,1983.665185546875,1974.9769775390625,51.36109545302045,2.6315051790081725,1955.6668701171875,1925.7064208984373,1996.5333251953125
2020-02-10,1986.559316993827,1987.3701575313755,1926.151696946464,1933.895263671875,22778.0,1958.399267578125,1978.0257446289063,1975.7452270507813,45.433052880234186,-0.7094342818352288,1980.1944580078125,1955.6668701171875,1925.7064208984373
2020-02-11,1954.126415178507,1979.9111933606669,1938.7204392912076,1943.70703125,37193.0,1947.8340087890624,1972.26064453125,1975.272930908203,46.83352166055105,-2.536189616356978,1933.895263671875,1980.1944580078125,1955.6668701171875
2020-02-12,1956.8830505925075,1970.261923403192,1946.828704148753,1964.545654296875,13021.0,1955.60185546875,1967.1523803710938,1973.1465209960938,49.78143379017171,-2.276165437483769,1943.70703125,1933.895263671875,1980.1944580078125
2020-02-13,1965.47804132939,1979.1002059601408,1947.6395442546184,1953.3154296875,16516.0,1955.1315673828126,1961.2210815429687,1972.16337890625,48.22942965873143,-2.9423619563510783,1964.545654296875,1943.70703125,1933.895263671875
2020-02-14,1955.8694738465651,1976.3028195100333,1907.178644232448,1910.948974609375,57694.0,1941.282470703125,1949.451708984375,1968.2895935058593,42.80739111387453,-6.810439839686069,1953.3154296875,1964.545654296875,1943.70703125
2020-02-17,1951.181833591295,1951.181833591295,1892.521221395462,1904.77880859375,25987.0,1935.4591796875,1946.9292236328124,1965.5505920410155,42.06567495252663,-10.255580315458019,1910.948974609375,1953.3154296875,1964.545654296875
2020-02-18,1890.311596810202,1901.3182226494275,1855.2903850475077,1878.9713134765625,20144.0,1922.5120361328125,1935.1730224609375,1962.1739379882813,39.02028372697508,-14.89660929795582,1904.77880859375,1910.948974609375,1953.3154296875
2020-02-19,1888.6435925159044,1901.0261716711857,1857.624851048944,1877.761962890625,18151.0,1905.1552978515624,1930.3785766601563,1958.8523681640625,38.87824299255318,-18.459453598244636,1878.9713134765625,1904.77880859375,1910.948974609375
2020-02-20,1888.643840901536,1897.399143475252,1864.4625290312736,1867.88134765625,24939.0,1888.0684814453125,1921.6000244140625,1953.7171203613282,37.67166943239973,-21.82868891091948,1877.761962890625,1878.9713134765625,1904.77880859375
2020-02-24,1863.6285291865331,1863.6285291865331,1814.1401465457309,1820.977783203125,25891.0,1870.0742431640624,1905.6783569335937,1944.6717712402344,32.51327613836219,-27.961238084792512,1867.88134765625,1877.761962890625,1878.9713134765625
2020-02-25,1822.7706606799975,1844.867377289339,1805.260055065048,1821.6448974609373,22672.0,1853.4474609375,1894.4533203125,1936.2395324707031,32.65452568363935,-32.394078173844264,1820.977783203125,1867.88134765625,1877.761962890625
2020-02-26,1817.7673779809925,1829.8580325593064,1779.3273533749057,1785.3726806640625,47334.0,1834.727734375,1878.6198852539062,1925.4402648925782,29.089493672492452,-38.39144792343495,1821.6448974609373,1820.977783203125,1867.88134765625
2020-02-27,1786.0819226421586,1799.5900645356094,1752.7283853379165,1760.399658203125,20731.0,1811.2552734375,1858.2052856445312,1912.6788330078125,26.91111471094966,-44.64488244864833,1785.3726806640625,1821.6448974609373,1820.977783203125
2020-02-28,1751.8943915724103,1759.190477210801,1699.3625749759983,1707.784423828125,154516.0,1779.235888671875,1833.6521850585937,1897.4366333007813,23.002695899826435,-53.23275004733523,1760.399658203125,1785.3726806640625,1821.6448974609373
2020-03-02,1730.2146239121273,1757.9814824467826,1634.3232110206118,1645.9969482421875,34463.0,1744.2397216796876,1807.156982421875,1878.304345703125,19.43333563381809,-64.28341074777927,1707.784423828125,1760.399658203125,1785.3726806640625
2020-03-03,1647.6645906159372,1720.1667949184084,1647.6645906159372,1713.37109375,31052.0,1722.5849609375,1788.0162109375,1867.4727172851562,31.851210869981287,-66.83418560650352,1645.9969482421875,1707.784423828125,1760.399658203125
2020-03-04,1719.416265603447,1727.712915772828,1667.7599230968833,1706.90869140625,29861.0,1706.8921630859375,1770.8099487304687,1852.9914855957031,31.35204691651424,-68.58653207188286,1713.37109375,1645.9969482421875,1707.784423828125
2020-03-05,1718.5407271266663,1745.1818199546992,1713.2457725204083,1721.167236328125,16726.0,1699.0456787109374,1755.1504760742187,1842.7645263671875,33.8165675240399,-68.04040640772155,1706.90869140625,1713.37109375,1645.9969482421875
