Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,RSI,MACD,Close_Lag1,Close_Lag2,Close_Lag3
2020-01-28,255.37084450603533,259.105485999239,251.0858491892707,251.99002075195312,6621.0,263.2253845214844,266.3978790283203,253.59592514038087,48.68442055480006,6.717460954039211,258.3585205078125,269.0121459960937,268.14727783203125
2020-01-29,255.4494652307615,255.4494652307615,246.80082204724192,248.1767425537109,6036.0,259.1369415283203,265.0416091918945,254.18953704833984,44.38637677851454,5.266861409783132,251.99002075195312,258.3585205078125,269.0121459960937
2020-01-30,247.03677851262717,253.3267026097618,245.30703978825255,249.70999145507807,7186.0,255.44948425292964,263.1231918334961,254.85587997436522,46.43408562726118,4.192641036360669,248.1767425537109,251.99002075195312,258.3585205078125
2020-01-31,248.45192670978489,248.45192670978489,236.30450487267527,239.80328369140625,3077.0,249.6077117919922,259.5851058959961,255.00526504516603,36.963766601177404,2.5129573206358202,249.70999145507807,248.1767425537109,251.99002075195312
2020-02-03,231.9408795638652,237.83768158667533,230.64358791767677,237.16937255859372,5524.0,245.36988220214843,256.12171478271483,255.1330253601074,34.92432097215439,0.9582155462038031,239.80328369140625,249.70999145507807,248.1767425537109
2020-02-04,240.74676812560423,242.51580864385335,233.31678835129892,237.44454956054688,5987.0,242.46078796386718,252.84308624267578,255.178231048584,35.325799829058155,-0.24885537715496753,237.16937255859372,239.80328369140625,249.70999145507807
2020-02-05,241.29712954264932,243.7344791328071,236.77624807486345,242.0440673828125,1523.0,241.2342529296875,250.18559722900392,255.35710067749022,41.790155779587245,-0.8248171531994046,237.44454956054688,237.16937255859372,239.80328369140625
2020-02-06,242.4371693205973,254.3094010831973,242.24060927152823,250.96788024902344,5713.0,241.48583068847657,248.46765747070313,255.94677810668946,51.84659110426413,-0.5547985194259581,242.0440673828125,237.44454956054688,237.16937255859372
2020-02-07,252.30460895204268,257.1006815099283,250.2603785509912,251.24317932128903,1372.0,243.77380981445313,246.69076080322262,256.17675552368166,52.12139827641525,-0.3149617889734202,250.96788024902344,242.0440673828125,237.44454956054688
2020-02-10,253.24804986918664,253.7591013550368,245.1890853799872,247.3119201660156,1920.0,245.8023193359375,245.58610076904293,256.00378341674804,47.916124097512444,-0.43707092947860815,251.24317932128903,250.96788024902344,242.0440673828125
