Date,Open,High,Low,Close,Volume,Stock,MA_5,MA_10,MA_20,RSI,MACD,Close_Lag1,Close_Lag2,Close_Lag3
2020-02-05,763.9498339443248,822.3870597500908,762.2135843217242,804.2804565429688,8216,CREDITACC.BO,784.3383911132812,810.0299194335937,786.7666534423828,55.29355396828761,8.931491903011306,761.66796875,754.4749145507812,795.549560546875
2020-02-06,811.5727326248667,838.2613956094588,809.9853285192281,813.8050537109375,4166,CREDITACC.BO,785.9555908203125,810.8732421875,790.4772674560547,57.45074931954946,9.858042987571594,804.2804565429688,761.66796875,754.4749145507812
2020-02-07,822.4862499481553,828.2406651587511,783.5942462833989,791.3329467773438,5913,CREDITACC.BO,785.1122680664063,806.7806518554687,791.8315399169921,51.17637134509122,8.67898424729583,813.8050537109375,804.2804565429688,761.66796875
2020-02-10,795.6984562884508,798.0796230232688,773.8713165897651,776.1036376953125,1819,CREDITACC.BO,789.4380126953125,800.4755920410156,792.9328216552734,47.39839118954281,6.441440814640941,791.3329467773438,813.8050537109375,804.2804565429688
2020-02-11,790.1920177512196,820.2043326116793,768.8113559700083,809.3899536132812,14660,CREDITACC.BO,798.9824096679688,796.4921325683594,795.7207427978516,55.18554137829702,7.270291636476941,776.1036376953125,791.3329467773438,813.8050537109375
2020-02-12,809.3899697658853,855.2269727604505,809.3899697658853,849.1749267578125,16979,CREDITACC.BO,807.9613037109375,796.1498474121094,800.3242858886719,62.35830774852903,11.010553908573343,809.3899536132812,776.1036376953125,791.3329467773438
2020-02-13,849.2741142615943,849.2741142615943,827.1989401467339,839.4022827148438,4418,CREDITACC.BO,813.0807495117188,799.5181701660156,803.7719818115235,59.82533025878548,13.035898284610766,849.1749267578125,809.3899536132812,776.1036376953125
2020-02-14,863.1641221060537,873.0855487969279,837.3684127097808,840.4440307617188,6229,CREDITACC.BO,822.9029663085937,804.0076171875,807.4329864501954,60.011798202755834,14.557251719323972,839.4022827148438,849.1749267578125,809.3899536132812
2020-02-17,838.1621267694129,838.3605674171964,812.0191912857965,824.2225341796875,3123,CREDITACC.BO,832.5267456054687,810.9823791503907,810.2804382324218,55.67818778868914,14.28927816767714,840.4440307617188,839.4022827148438,849.1749267578125
2020-02-18,827.447015514122,895.7064214693977,823.9745160485351,883.5526733398438,12754,CREDITACC.BO,847.3592895507812,823.170849609375,816.0299041748046,65.4931331284496,18.64937519648288,824.2225341796875,840.4440307617188,839.4022827148438
2020-02-19,906.8183980107837,958.1121860268864,906.471172299424,946.3056640625,41327,CREDITACC.BO,866.7854370117187,837.3733703613282,823.7016448974609,72.44388914260509,26.85881372175345,883.5526733398438,824.2225341796875,840.4440307617188
2020-02-20,956.4255516221584,992.9363904443356,952.4569808685396,984.8504638671876,16474,CREDITACC.BO,895.8750732421875,854.4779113769531,832.6755767822266,75.68383430146837,36.05942549979807,946.3056640625,883.5526733398438,824.2225341796875
2020-02-24,972.2998246384644,984.2055367768944,941.0473302750852,951.6632690429688,12790,CREDITACC.BO,918.1189208984375,870.5109436035157,838.6457977294922,68.24383964535767,40.20953684419976,984.8504638671876,946.3056640625,883.5526733398438
2020-02-25,952.4569427055876,968.9264864509726,930.3321737517722,941.0473022460938,7969,CREDITACC.BO,941.4838745117188,887.0053100585938,843.7404510498047,66.00850233720118,42.15596249098371,951.6632690429688,984.8504638671876,946.3056640625
2020-02-26,935.5905175650868,952.45694259012,925.669091079773,928.8935546875,5915,CREDITACC.BO,950.55205078125,898.9556701660156,847.7239013671875,63.44625557803883,42.231000300844016,941.0473022460938,951.6632690429688,984.8504638671876
2020-02-27,932.614088670951,932.614088670951,867.2815195538409,876.7564697265625,9917,CREDITACC.BO,936.6422119140625,901.7138244628907,848.9318359375,53.79876059492464,37.649441946433626,928.8935546875,941.0473022460938,951.6632690429688
2020-02-28,850.762343460184,850.762343460184,823.4784199089828,835.6817626953125,14798,CREDITACC.BO,906.8084716796875,901.3417724609375,850.4299713134766,47.651300288176735,30.354233649785442,876.7564697265625,928.8935546875,941.0473022460938
2020-03-02,863.1145400361946,872.0934192150623,841.0889603408067,851.2584228515625,10045,CREDITACC.BO,886.7275024414063,902.4232116699219,853.2154144287109,49.985325089901195,25.535279997926636,835.6817626953125,876.7564697265625,928.8935546875
2020-03-03,863.1641098168119,873.9784889781289,818.5176903435284,857.4592895507812,7030,CREDITACC.BO,870.0098999023437,905.7468872070312,858.364633178711,50.92339840796001,21.963402201132567,851.2584228515625,835.6817626953125,876.7564697265625
2020-03-04,853.2923066083814,880.2290048068191,791.1346035454449,835.9298095703125,11934,CREDITACC.BO,851.4171508789062,900.9846008300781,862.0777252197265,47.586170135873886,17.197175869576768,857.4592895507812,851.2584228515625,835.6817626953125
2020-03-05,849.8197701389125,895.1111060880891,838.162094064617,871.2996826171875,7270,CREDITACC.BO,850.3257934570313,893.4840026855469,865.4286865234375,53.031900868230075,16.08850208227284,835.9298095703125,857.4592895507812,851.2584228515625
2020-03-06,871.2997268198541,892.0354728110452,813.8546405597748,876.607666015625,6402,CREDITACC.BO,858.5109741210938,882.6597229003906,868.5688171386719,53.80754419276779,15.459967140160643,871.2996826171875,835.9298095703125,857.4592895507812
2020-03-09,843.3212621123846,852.2505460641628,825.0658129220718,839.7495727539062,7679,CREDITACC.BO,856.2092041015625,871.4683532714844,870.9896484375,47.89302632777791,11.851096516315579,876.607666015625,871.2996826171875,835.9298095703125
2020-03-11,854.383685610833,856.864042289079,812.1183714801722,826.702880859375,3026,CREDITACC.BO,850.0579223632812,860.0339111328125,873.5196105957032,45.96694745965806,7.847816799308362,839.7495727539062,876.607666015625,871.2996826171875
2020-03-12,800.6591342900632,803.6355622985764,687.9517512565948,776.1531982421875,8480,CREDITACC.BO,838.1026000976562,844.7598754882813,871.8577728271484,39.361840000741466,0.5894569626831299,826.702880859375,839.7495727539062,876.607666015625
