Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,RSI,MACD,Close_Lag1,Close_Lag2,Close_Lag3
2020-01-28,13962.755212818323,14068.6005771397,13728.48079649587,13769.759765625,422.0,13910.962109375,13990.4705078125,14009.641259765625,42.50731602430746,-81.39846135682092,13950.24609375,14074.7392578125,14011.578125
2020-01-29,13812.82043024937,13924.1474566603,13756.59456689693,13805.4169921875,305.0,13922.348046875,13970.25732421875,13984.08193359375,43.54307718079713,-88.88221681441792,13769.759765625,13950.24609375,14074.7392578125
2020-01-30,14202.652111377343,14202.652111377343,13283.734513560928,13355.5625,820.0,13791.144921875,13915.84462890625,13930.15888671875,34.98085265699443,-129.61848366579034,13805.4169921875,13769.759765625,13950.24609375
2020-01-31,13625.400061766944,13625.400061766944,12960.482595974936,13029.125,727.0,13582.0220703125,13776.727734375,13871.227099609376,30.321451093493295,-186.09782682665718,13355.5625,13805.4169921875,13769.759765625
2020-02-03,12781.02785674462,13025.047529619196,12676.447212540315,12759.052734375,427.0,13343.7833984375,13650.3927734375,13813.274609375,27.104756110874874,-249.77147782219072,13029.125,13355.5625,13805.4169921875
2020-02-04,12936.634374327026,13213.031537340004,12805.440689980354,13118.150390625,1003.0,13213.4615234375,13562.21181640625,13775.139453125,36.7177579220983,-268.16587593467557,12759.052734375,13029.125,13355.5625
2020-02-05,13260.869533209418,13525.692976786397,12698.845188460473,12915.595703125,3433.0,13035.497265625,13478.92265625,13739.726513671874,33.99453411408139,-295.6796287187062,13118.150390625,12759.052734375,13029.125
2020-02-06,13095.003200882978,13287.249159226816,12993.703306022537,13218.0439453125,824.0,13007.9935546875,13399.56923828125,13703.055517578125,41.027668695390645,-289.73949401637947,12915.595703125,13118.150390625,12759.052734375
2020-02-07,13310.34834022217,13335.08808594998,13046.274387183255,13303.6953125,504.0,13062.9076171875,13322.46484375,13672.6138671875,42.88374848869576,-274.95108005496877,13218.0439453125,12915.595703125,13118.150390625
2020-02-10,13330.168636093156,13330.168636093156,13087.27271965174,13178.8740234375,324.0,13146.871875,13245.32763671875,13638.81279296875,40.86519187045501,-270.188624026885,13303.6953125,13218.0439453125,12915.595703125
2020-02-11,13300.74245404992,13328.340163464634,13213.077150028215,13300.3681640625,740.0,13183.3154296875,13198.3884765625,13594.4294921875,43.64571488143,-253.68644214275264,13178.8740234375,13303.6953125,13218.0439453125
2020-02-12,13353.641536783967,13525.692299583076,13231.491223938105,13480.0087890625,579.0,13296.198046875,13165.84765625,13568.052490234375,47.57114778915974,-223.5360624085406,13300.3681640625,13178.8740234375,13303.6953125
2020-02-13,13452.551819351233,13788.829855957849,13352.189028336496,13763.2939453125,790.0,13405.248046875,13206.62080078125,13561.23271484375,53.11713315456454,-174.76830442693972,13480.0087890625,13300.3681640625,13178.8740234375
2020-02-14,13769.713254748094,13879.166080306652,13625.727830739228,13682.7041015625,314.0,13481.0498046875,13271.9787109375,13524.35322265625,51.44975964332581,-140.9971048894804,13763.2939453125,13480.0087890625,13300.3681640625
2020-02-17,14993.562944768762,14993.562944768762,13685.84312667971,13925.505859375,591.0,13630.376171875,13388.6240234375,13519.5083984375,55.9374613501887,-93.56258206580787,13682.7041015625,13763.2939453125,13480.0087890625
2020-02-18,13915.900429355524,13929.347414895095,13564.957351187602,13645.3134765625,514.0,13699.365234375,13441.34033203125,13501.77607421875,50.17379621472554,-77.68407099451724,13925.505859375,13682.7041015625,13763.2939453125
2020-02-19,13775.3368345139,13789.393300671563,13501.470018875349,13696.9482421875,326.0,13742.753125,13519.4755859375,13499.19912109375,51.172261944074414,-60.23934089171598,13645.3134765625,13925.505859375,13682.7041015625
2020-02-20,13587.915392644853,13724.07549282841,13569.173440379136,13632.802734375,221.0,13716.6548828125,13560.95146484375,13480.2603515625,49.83619277880294,-51.00234965785057,13696.9482421875,13645.3134765625,13925.505859375
2020-02-24,13569.174520705774,13613.35904274376,13124.099790813603,13186.7919921875,461.0,13617.4724609375,13549.2611328125,13435.86298828125,41.686307283972546,-78.76337186099954,13632.802734375,13696.9482421875,13645.3134765625
2020-02-25,13211.858681666026,13211.858681666026,12899.102344278834,12930.9169921875,480.0,13418.5546875,13524.4654296875,13384.896533203126,37.861003014520705,-120.02755311006513,13186.7919921875,13632.802734375,13696.9482421875
2020-02-26,12901.491664775827,12910.862641107606,12399.675882209096,12454.49609375,405.0,13180.3912109375,13439.87822265625,13319.133349609376,31.97717139474686,-188.994290395829,12930.9169921875,13186.7919921875,13632.802734375
2020-02-27,12454.027660352309,12454.027660352309,11994.849815839692,12338.3427734375,1292.0,12908.6701171875,13325.71162109375,13245.779638671875,30.723553801397856,-250.1400697711888,12454.49609375,12930.9169921875,13186.7919921875
2020-02-28,12135.415287039534,12135.415287039534,11247.656141728314,11356.59375,1875.0,12453.4283203125,13085.0416015625,13145.831201171875,22.64339208475397,-373.51186950164265,12338.3427734375,12454.49609375,12930.9169921875
2020-03-02,11609.703861647917,11975.781458596282,11545.044117806305,11662.322265625,1062.0,12148.534375,12883.00341796875,13077.491064453125,28.913246244100634,-441.525541895855,11356.59375,12338.3427734375,12454.49609375
2020-03-03,12015.841473439514,12414.810804568591,11852.45794636154,12332.673828125,1035.0,12028.8857421875,12723.72021484375,13056.172119140625,40.332753826797095,-436.30563873581195,11662.322265625,11356.59375,12338.3427734375
2020-03-04,12346.262585773084,12844.93950856458,12118.828783803709,12611.3203125,1032.0,12060.2505859375,12620.3208984375,13030.830615234376,44.335625381857334,-405.0156174068816,12332.673828125,11662.322265625,11356.59375
2020-03-05,12645.47851937301,12702.92243084949,12237.93523975024,12323.6796875,1555.0,12057.31796875,12482.99404296875,13001.234814453124,41.258597309954695,-398.83077172288176,12611.3203125,12332.673828125,11662.322265625
2020-03-06,12088.559948615924,12249.787419787435,11574.420945677795,12190.3759765625,1070.0,12224.0744140625,12338.7513671875,12949.851416015625,39.877318757132024,-400.07392914812044,12323.6796875,12611.3203125,12332.673828125
2020-03-09,12032.332003774074,12032.332003774074,11325.198590229042,11419.7978515625,1313.0,12175.56953125,12162.051953125,12855.65654296875,32.999728527475284,-457.9592854881448,12190.3759765625,12323.6796875,12611.3203125
2020-03-11,11432.59121215436,11721.40488793419,11288.371519252189,11620.4326171875,573.0,12033.1212890625,12031.003515625,12777.73447265625,36.090385058387376,-482.08709863359763,11419.7978515625,12190.3759765625,12323.6796875
2020-03-12,11376.365799121648,11632.381067512626,10516.485336734404,10615.2548828125,3016.0,11633.908203125,11847.07939453125,12643.47880859375,28.89812739969004,-575.6819042830684,11620.4326171875,11419.7978515625,12190.3759765625
2020-03-13,10120.654537743863,11094.860880712184,9183.556895360174,10754.9287109375,2582.0,11320.1580078125,11688.73798828125,12507.2248046875,30.957095574635048,-631.3086186676064,10615.2548828125,11620.4326171875,11419.7978515625
2020-03-16,10589.203520626565,10696.07932534547,10325.78573538404,10378.1689453125,923.0,10957.7166015625,11590.8955078125,12337.9685546875,28.555027337860693,-697.7513121678257,10754.9287109375,10615.2548828125,11620.4326171875
2020-03-17,10458.010325386327,10659.720605183766,9682.09343027702,9796.9345703125,1565.0,10633.1439453125,11404.35673828125,12143.680078125,25.294268279143097,-788.22224653788,10378.1689453125,10754.9287109375,10615.2548828125
2020-03-18,10073.80022188431,10073.80022188431,9431.888300768893,9503.388671875,2300.0,10209.73515625,11121.42822265625,11922.57421875,23.815162970538097,-873.5382098480331,9796.9345703125,10378.1689453125,10754.9287109375
2020-03-19,9464.687573657506,9470.21681661079,8668.435407329926,8957.0615234375,4454.0,9878.096484375,10756.00234375,11688.16162109375,21.31677476618178,-974.0080025179759,9503.388671875,9796.9345703125,10378.1689453125
2020-03-20,8996.137718286596,9214.669080053533,8625.749860666516,9053.91015625,3015.0,9537.8927734375,10429.025390625,11456.009716796874,22.861680313802523,-1033.8980288866715,8957.0615234375,9503.388671875,9796.9345703125
2020-03-23,8621.298215034723,8697.296466941756,7695.867631511872,7911.119140625,7778.0,9044.4828125,10001.09970703125,11169.925537109375,18.296602044882093,-1160.2009165600193,9053.91015625,8957.0615234375,9503.388671875
2020-03-24,7876.305194993586,8394.520159042539,7378.7063777964895,7948.8369140625,3639.0,8674.86328125,9654.00361328125,10908.027783203124,18.872403296667272,-1242.925682336887,7911.119140625,9053.91015625,8957.0615234375
2020-03-25,7693.572408942239,8879.001044424813,7582.24538098469,8688.4892578125,1611.0,8511.8833984375,9360.80927734375,10695.906396484375,29.38259239711698,-1234.570532007232,7948.8369140625,7911.119140625,9053.91015625
2020-03-26,8771.235678241334,9415.256161133571,8453.559514253748,9250.7021484375,1027.0,8570.6115234375,9224.35400390625,10535.71669921875,36.15335863756943,-1169.106402644884,8688.4892578125,7948.8369140625,7911.119140625
2020-03-27,9556.523488256977,10626.68918972682,9204.174710890373,9315.876953125,3650.0,8623.0048828125,9080.448828125,10384.593408203125,36.9085554421187,-1099.2945629968071,9250.7021484375,8688.4892578125,7948.8369140625
2020-03-30,9370.97699364879,9371.914091348155,8480.734179252155,8723.6767578125,1097.0,8785.51640625,8914.999609375,10252.94755859375,33.07979346739407,-1079.3121450866674,9315.876953125,9250.7021484375,8688.4892578125
2020-03-31,9087.973892604745,9087.973892604745,8464.803894813225,8817.85546875,1016.0,8959.3201171875,8817.09169921875,10110.72421875,34.24797234508411,-1043.8437194117814,8723.6767578125,9315.876953125,9250.7021484375
2020-04-01,8822.774256388337,9121.333197619258,8501.349766750396,8653.6748046875,3530.0,8952.3572265625,8732.1203125,9926.774267578125,33.16120560758763,-1017.2564449260517,8817.85546875,8723.6767578125,9315.876953125
2020-04-03,8655.03339692132,8655.03339692132,8176.176525350641,8267.0283203125,6119.0,8755.6224609375,8663.1169921875,9709.55966796875,30.691230821232708,-1015.6768873739729,8653.6748046875,8817.85546875,8723.6767578125
