Date,Open,High,Low,Close,Volume,MA_5,MA_10,MA_20,RSI,MACD,Close_Lag1,Close_Lag2,Close_Lag3
2020-01-28,161.88861470211305,163.5837863766631,152.56519204727368,154.4958038330078,225702.0,158.25342712402343,152.25441131591796,145.9822868347168,60.65086325783416,6.2632703234755525,159.76966857910156,159.62840270996094,161.37066650390625
2020-01-29,156.33221852946423,161.98278064498703,155.76715656986292,160.66432189941406,792314.0,159.18577270507814,154.46754608154296,147.3831558227539,65.69714995535912,6.479750645190876,154.4958038330078,159.76966857910156,159.62840270996094
2020-01-30,160.28762744762398,160.57015845970108,154.91959569865588,160.00509643554688,305020.0,158.91265869140625,156.63359527587892,148.65924072265625,64.74159011258124,6.522926636366577,160.66432189941406,154.4958038330078,159.76966857910156
2020-01-31,161.98280275704894,162.92456323819457,155.10794837066092,157.88613891601562,147659.0,158.5642059326172,158.4088134765625,149.7257843017578,61.63821431890544,6.313384985315253,160.00509643554688,160.66432189941406,154.4958038330078
2020-02-03,145.03111045344093,150.25788386653457,140.1339589485184,147.99765014648438,210734.0,156.20980224609374,157.93793334960938,150.4226867675781,49.672039207624195,5.2884414538985425,157.88613891601562,160.00509643554688,160.66432189941406
2020-02-04,147.8563909953067,154.07201572787238,147.8563909953067,152.42393493652344,196128.0,155.79542846679686,157.02442779541016,150.72875900268554,53.978859898545856,4.778249821892587,147.99765014648438,157.88613891601562,160.00509643554688
2020-02-05,153.9307427895697,155.1079433529193,152.14140368132794,153.60113525390625,91919.0,154.3827911376953,156.7842819213867,151.2843978881836,55.07985232844449,4.4179817614866295,152.42393493652344,147.99765014648438,157.88613891601562
2020-02-06,153.2715233392774,164.33720935609156,152.8477339828712,161.60610961914062,428932.0,154.70299377441407,156.80782623291014,151.97894668579102,61.77642415026492,4.7239465437343995,153.60113525390625,152.42393493652344,147.99765014648438
2020-02-07,163.3954342575902,176.58008024955714,162.45367382959256,173.61354064941406,1279366.0,157.84847412109374,158.20634002685546,153.5163703918457,69.19481919337203,5.867686138580183,161.60610961914062,153.60113525390625,152.42393493652344
2020-02-10,174.22568932122127,176.10921028685607,171.87128811417773,172.530517578125,331575.0,162.7550476074219,159.4824249267578,155.17622451782228,67.91451392954744,6.610515192802893,173.61354064941406,161.60610961914062,153.60113525390625
2020-02-11,172.5775990763669,180.4883809531004,172.5775990763669,177.9927215576172,421995.0,167.86880493164062,161.83211669921874,157.04326400756835,70.84455995388093,7.552901633161355,172.530517578125,173.61354064941406,161.60610961914062
