Date,Open,High,Low,Close,Volume,Stock
,MAHSEAMLES.BO,MAHSEAMLES.BO,MAHSEAMLES.BO,MAHSEAMLES.BO,MAHSEAMLES.BO,
2020-01-01,172.01418250468424,174.25489909200184,171.58414152267912,173.32691955566406,886,MAHSEAMLES.BO
2020-01-02,176.99354288505612,182.8782386843035,176.99354288505612,178.8721160888672,3152,MAHSEAMLES.BO
2020-01-03,179.2568738213901,179.32477138951148,175.43181631637745,177.21986389160156,2472,MAHSEAMLES.BO
2020-01-06,176.60875013351475,176.60875013351475,173.66640259070684,174.9338836669922,2556,MAHSEAMLES.BO
2020-01-07,178.1478230970725,182.33501002315822,177.89886075153458,179.2794952392578,2608,MAHSEAMLES.BO
2020-01-08,180.00377561395226,198.40476264365682,180.00377561395226,187.7670440673828,28214,MAHSEAMLES.BO
2020-01-09,185.5942285620451,191.47892361401236,185.5942285620451,190.46041870117188,11156,MAHSEAMLES.BO
2020-01-10,195.10030226317443,195.46243186924184,190.1209442007732,191.61474609375,12688,MAHSEAMLES.BO
2020-01-13,194.55708944677616,195.10029765741265,193.28962204110255,194.39866638183594,1060,MAHSEAMLES.BO
2020-01-14,194.64762755416086,202.52406367371333,190.64150501488376,191.99951171875,105978,MAHSEAMLES.BO
2020-01-15,189.03454740451474,194.85134590169005,186.72593310507108,193.60650634765625,15318,MAHSEAMLES.BO
2020-01-16,196.9109820490393,196.9109820490393,190.73205399588954,191.43368530273438,6954,MAHSEAMLES.BO
2020-01-17,191.02627931995855,191.97688679034667,187.8575969615706,188.2197265625,4134,MAHSEAMLES.BO
2020-01-20,189.6682732398162,190.1435700694469,182.9914068190828,183.91937255859375,4492,MAHSEAMLES.BO
2020-01-21,183.08192676510689,188.96662197121822,183.08192676510689,185.75267028808594,2590,MAHSEAMLES.BO
2020-01-22,185.59424152904108,185.59424152904108,182.8782282383722,184.43994140625,2538,MAHSEAMLES.BO
2020-01-23,183.19509805907404,185.93373920945317,182.87822432287055,183.4214324951172,4456,MAHSEAMLES.BO
2020-01-24,181.09017206532633,185.54896310284354,181.06754414805076,184.07778930664062,4370,MAHSEAMLES.BO
2020-01-27,183.37616133614037,184.21360150548077,181.0675473446249,181.7239227294922,1730,MAHSEAMLES.BO
2020-01-28,183.14982380181854,183.3308885832268,177.8988622548349,178.3289031982422,1726,MAHSEAMLES.BO
2020-01-29,180.546985206393,180.546985206393,177.42357270322395,178.6910400390625,2066,MAHSEAMLES.BO
2020-01-30,177.96676399285406,178.78157624982754,174.79808189368052,176.2466278076172,1174,MAHSEAMLES.BO
2020-01-31,176.42767331776545,178.28361825023984,173.4174284153047,174.52645874023438,1194,MAHSEAMLES.BO
2020-02-03,173.71168145066645,173.71168145066645,170.20349765589728,170.79196166992188,552,MAHSEAMLES.BO
2020-02-04,173.64376834893633,174.27750195681708,171.04092254049036,171.7425537109375,3016,MAHSEAMLES.BO
2020-02-05,170.58826242413957,172.9421322043552,170.58826242413957,172.35366821289062,7440,MAHSEAMLES.BO
2020-02-06,174.18695957479986,176.54084300730648,171.92361543368057,175.9976348876953,1954,MAHSEAMLES.BO
2020-02-07,176.74458285502607,178.32892405275302,164.7714845636031,169.09446716308594,9732,MAHSEAMLES.BO
2020-02-10,167.03480453424436,168.50597828691724,165.7446955574906,166.31053161621094,1712,MAHSEAMLES.BO
2020-02-11,167.6911863496289,167.75908391642022,166.4010773231643,166.65003967285156,682,MAHSEAMLES.BO
2020-02-12,165.42784719529575,166.65004487879156,161.1501207671658,162.19125366210938,2866,MAHSEAMLES.BO
2020-02-13,162.0554676583847,162.0554676583847,157.41561139162928,159.45262145996094,1578,MAHSEAMLES.BO
2020-02-14,160.086334971594,161.15010952486833,157.8908883008698,159.6110382080078,7974,MAHSEAMLES.BO
2020-02-17,160.06372445810422,160.06372445810422,156.08022988295622,156.3065643310547,1110,MAHSEAMLES.BO
2020-02-18,156.05760560407498,156.05760560407498,151.6893534167529,153.2510528564453,2014,MAHSEAMLES.BO
2020-02-19,154.81277979690418,157.66458863584003,152.6173326421755,153.7037353515625,1960,MAHSEAMLES.BO
2020-02-20,154.3374592618774,157.21189558163164,154.31481752939465,156.91766357421875,1306,MAHSEAMLES.BO
2020-02-24,158.0719917074919,162.3723464289312,153.00209429963033,154.02059936523438,1242,MAHSEAMLES.BO
2020-02-25,153.31895678137448,155.49176190230096,153.31895678137448,155.03909301757812,1214,MAHSEAMLES.BO
2020-02-26,154.1337570786346,154.85803006566428,151.64407818309132,152.18728637695312,1220,MAHSEAMLES.BO
2020-02-27,152.66257681165422,154.5637915964305,150.73873410906108,152.09674072265625,2458,MAHSEAMLES.BO
2020-02-28,151.07823373490976,151.07823373490976,142.4548973800534,145.37460327148438,5310,MAHSEAMLES.BO
2020-03-02,151.21404783287454,151.21404783287454,142.38700385594578,146.37049865722656,3332,MAHSEAMLES.BO
2020-03-03,147.11738673006838,148.99595982851918,145.64621286276767,147.1400146484375,2096,MAHSEAMLES.BO
2020-03-04,148.6112047837531,148.79228340796016,139.96523923788646,142.8396759033203,9330,MAHSEAMLES.BO
2020-03-05,142.8170431064905,145.73676314265205,139.87469515025535,142.99810791015625,3306,MAHSEAMLES.BO
2020-03-06,140.32732178598354,141.59478884411502,137.6565787471213,138.991943359375,5660,MAHSEAMLES.BO
2020-03-09,135.80062761144745,135.80062761144745,127.47152521414952,130.3007049560547,23732,MAHSEAMLES.BO
2020-03-11,135.80067014470708,135.80067014470708,125.23084855557234,125.68351745605469,7816,MAHSEAMLES.BO
2020-03-12,124.61972731589873,124.61972731589873,102.32579364025533,104.77020263671875,11752,MAHSEAMLES.BO
2020-03-13,105.47185600034652,111.80922073856476,98.31968584292147,105.24552154541016,9042,MAHSEAMLES.BO
2020-03-16,100.01718681601342,121.49632361049511,100.01718681601342,102.73320007324219,6616,MAHSEAMLES.BO
2020-03-17,103.45747909120055,105.24551987538959,101.66943830701152,102.46160888671875,1274,MAHSEAMLES.BO
2020-03-18,102.75583013056459,103.66116784096604,100.60565306836115,101.4657211303711,1692,MAHSEAMLES.BO
2020-03-19,104.11384028144738,106.94302072387802,97.36907686956427,102.34843444824219,5220,MAHSEAMLES.BO
2020-03-20,101.60152714489446,109.09319837311466,99.6324216920107,107.62202453613281,5002,MAHSEAMLES.BO
2020-03-23,94.90203073659144,112.26188556101526,89.17577199806455,100.03982543945312,3238,MAHSEAMLES.BO
2020-03-24,90.57904602782162,105.92451836081112,89.90004270499591,92.34445190429688,3906,MAHSEAMLES.BO
2020-03-25,92.79711736407664,101.850494667889,90.53377303812356,95.8752670288086,2660,MAHSEAMLES.BO
2020-03-26,95.39997100270394,115.04579856731668,95.21890620495367,111.08494567871094,2952,MAHSEAMLES.BO
2020-03-27,109.99853903963928,109.99853903963928,94.0193260199349,94.26829528808594,4160,MAHSEAMLES.BO
2020-03-30,95.06047714591891,95.06047714591891,87.36510518648737,88.81364440917969,13928,MAHSEAMLES.BO
2020-03-31,90.08109756107186,90.80537045508744,85.6675764494113,87.52352142333984,9168,MAHSEAMLES.BO
2020-04-01,87.52352671976764,87.52352671976764,85.55441441868828,86.77661895751953,8308,MAHSEAMLES.BO
2020-04-03,85.1017412058179,86.84451898806368,84.49063551407502,86.3465805053711,474,MAHSEAMLES.BO
2020-04-07,86.00708729647462,87.70459559837873,86.00708729647462,86.12025451660156,6514,MAHSEAMLES.BO
2020-04-08,89.47000122070312,93.70245800455332,87.50089574027713,89.47000122070312,6710,MAHSEAMLES.BO
2020-04-09,89.78687871430094,90.4206124088631,87.36509734623567,88.45149993896484,15420,MAHSEAMLES.BO
2020-04-13,88.72310543060303,88.79100300352002,86.66346053024245,86.91242980957031,4246,MAHSEAMLES.BO
2020-04-15,87.07085499106807,87.36508697708327,86.34658207709136,86.84452056884766,4730,MAHSEAMLES.BO
2020-04-16,86.09761510950865,99.58714841223849,85.64494625308939,90.46587371826172,102742,MAHSEAMLES.BO
2020-04-17,93.24978323643515,93.97405616036625,90.30743570713015,91.05433654785156,33456,MAHSEAMLES.BO
2020-04-20,91.43911410173801,94.08722982250647,87.65932617674012,88.15726470947266,34152,MAHSEAMLES.BO
2020-04-21,87.81776119753174,87.81776119753174,83.94744095919444,85.37335205078125,11580,MAHSEAMLES.BO
