Date,Open,High,Low,Close,Volume,Stock
,BASF.BO,BASF.BO,BASF.BO,BASF.BO,BASF.BO,
2020-01-01,972.8151495243495,996.2979355028486,972.8151495243495,991.630859375,4555,BASF.BO
2020-01-02,990.4026622523454,991.3360894537501,979.5946966920519,983.4266357421875,613,BASF.BO
2020-01-03,981.7072009276307,994.8241171511063,958.9613218167701,988.6832275390625,1222,BASF.BO
2020-01-06,970.2606123519005,975.6645955093035,930.4676454655694,965.347900390625,1176,BASF.BO
2020-01-07,982.5423278937568,982.5423278937568,964.119659245749,967.4603271484375,290,BASF.BO
2020-01-08,962.8914912407469,969.2780164377518,958.2244151352432,959.0104370117188,267,BASF.BO
2020-01-09,973.2572429339907,984.703884477652,967.0181234472118,968.6392822265625,488,BASF.BO
2020-01-10,979.3981725293133,981.5597776271217,954.1468229127488,955.8662719726562,1223,BASF.BO
2020-01-13,971.7343549428232,973.4538040036422,953.1642810981289,963.0388793945312,1397,BASF.BO
2020-01-14,972.274711300876,974.6819519058582,955.0311061013047,960.189453125,2060,BASF.BO
2020-01-15,965.8390823660574,972.5694731434245,963.7757675207746,970.1622924804688,482,BASF.BO
2020-01-16,982.5422138251286,1040.3647991208902,982.5422138251286,1018.5032348632812,15358,BASF.BO
2020-01-17,1022.8265573169774,1068.9568713643637,1021.8440149948669,1031.03076171875,9979,BASF.BO
2020-01-20,1051.3203657543052,1051.3203657543052,1017.9139242256637,1027.00244140625,2353,BASF.BO
2020-01-21,1012.1659683097599,1034.1749396866403,990.2552271744457,995.41357421875,1835,BASF.BO
2020-01-22,1006.1724501010553,1009.2673622710385,992.3676833617623,996.7891235351562,2479,BASF.BO
2020-01-23,999.5402997655054,1008.972742110094,992.367752754374,998.6068725585938,2091,BASF.BO
2020-01-24,1002.4878777234896,1017.3733573050008,983.5739388064454,991.1395263671875,1489,BASF.BO
2020-01-27,988.4865995994538,1031.42370709224,985.2442222307633,997.0347290039062,3286,BASF.BO
2020-01-28,996.7891196731949,1009.0217227964946,987.7497189153543,991.2377319335938,1336,BASF.BO
2020-01-29,999.4421029822747,1004.1582943276574,979.8894859835431,984.9987182617188,7513,BASF.BO
2020-01-30,980.5772943295188,980.5772943295188,966.9691063670053,972.815185546875,821,BASF.BO
2020-01-31,976.7944456447218,984.9986498124176,967.3128885190276,969.818359375,1005,BASF.BO
2020-02-03,948.1533606857346,962.8914958259273,933.4152255455418,938.9666137695312,979,BASF.BO
2020-02-04,952.0835192802828,970.9483440401328,952.0835192802828,962.7440795898438,501,BASF.BO
2020-02-05,961.8598657104814,969.7693198000314,947.8095218045685,952.0835571289062,1612,BASF.BO
2020-02-06,959.4526058026069,971.8817905312693,957.5366362241297,959.2069702148438,762,BASF.BO
2020-02-07,961.6633221332427,966.0356475713496,956.750610398207,964.4144287109375,277,BASF.BO
2020-02-10,965.8390598660653,999.2946124585495,957.9787216372468,974.829345703125,7296,BASF.BO
2020-02-11,977.6296855447922,1004.1583302781686,869.5991369421731,894.7522583007812,30197,BASF.BO
2020-02-12,899.0261586953696,902.0229005637636,871.7114961409534,877.115478515625,6421,BASF.BO
2020-02-13,876.7716758041107,899.0262848766125,860.7071317507241,862.7704467773438,3601,BASF.BO
2020-02-14,873.0870503125269,874.4626334991384,855.1556536143704,859.4297485351562,3870,BASF.BO
2020-02-17,859.4298102581596,868.0761709917126,847.9340527061098,848.6709594726562,3560,BASF.BO
2020-02-18,850.8324719847561,851.7658991146478,819.4402351548636,830.4938354492188,5560,BASF.BO
2020-02-19,842.4809004815196,843.6107881358308,825.3355254878768,837.7647094726562,2694,BASF.BO
2020-02-20,835.1609851838282,840.0736968613802,820.3737350283219,823.026611328125,4581,BASF.BO
2020-02-24,823.0266502504611,825.8759871764162,812.9064157404009,816.9348754882812,1923,BASF.BO
2020-02-25,825.7777076214722,849.8991096648564,808.1410609240975,809.958740234375,2042,BASF.BO
2020-02-26,791.5852464322775,936.3628337237507,791.5852464322775,924.0810546875,33422,BASF.BO
2020-02-27,924.0810809695275,1091.6045517885648,914.5012930487908,1046.11279296875,125911,BASF.BO
2020-02-28,1039.529858493713,1099.1701341574885,965.8391785437806,1012.1660766601562,60852,BASF.BO
2020-03-02,1058.9349346240756,1097.2540832673963,984.5073574514718,993.3993530273438,19705,BASF.BO
2020-03-03,1026.8058065817872,1038.154097387395,988.4865995994538,997.0347290039062,8873,BASF.BO
2020-03-04,1007.1059856138029,1147.2656865263468,992.073098505396,1127.8604736328125,85842,BASF.BO
2020-03-05,1143.6792486634972,1203.4178690779765,1116.5611048995318,1184.8968505859375,73864,BASF.BO
2020-03-06,1164.3127448702041,1175.710212730871,1096.0260480191669,1113.760986328125,25181,BASF.BO
2020-03-09,1109.2902082440876,1152.129026664957,1059.1805531329728,1076.817138671875,22265,BASF.BO
2020-03-11,1074.3118945554584,1122.4072975256888,1031.6695299945004,1042.035400390625,10690,BASF.BO
2020-03-12,1002.1932319759673,1002.1932319759673,900.0579391350791,956.848876953125,14860,BASF.BO
2020-03-13,981.5105477785582,1091.7026200987518,781.1210530544919,1074.7047119140625,18492,BASF.BO
2020-03-16,1026.31460727136,1070.38160543124,974.3872107431541,998.8524780273438,7931,BASF.BO
2020-03-17,1039.9227344537846,1039.9227344537846,970.7517365271596,976.204833984375,6915,BASF.BO
2020-03-18,982.5423044992708,1012.3133843012972,945.2548120495989,968.5410766601562,4759,BASF.BO
2020-03-19,913.9117011886182,1088.6076419179699,901.0894768032356,1052.3519287109375,32791,BASF.BO
2020-03-20,1056.2331141126126,1132.576613082536,1056.2331141126126,1105.7041015625,17892,BASF.BO
