Date,Open,High,Low,Close,Volume,Stock
,HINDPETRO.BO,HINDPETRO.BO,HINDPETRO.BO,HINDPETRO.BO,HINDPETRO.BO,
2020-01-01,122.42577858693768,123.07267905420626,121.89439945967229,122.63371276855469,65744,HINDPETRO.BO
2020-01-02,123.14200072175854,124.96718088358354,122.31026394971015,124.59751892089844,174233,HINDPETRO.BO
2020-01-03,122.67990593633407,122.84163367967282,120.92403040744205,121.8943862915039,254704,HINDPETRO.BO
2020-01-06,118.7060921743407,120.16162073027587,112.74537985339792,113.0688247680664,670819,HINDPETRO.BO
2020-01-07,115.49470908096585,117.1581613729534,110.57364597188074,111.86744689941406,753727,HINDPETRO.BO
2020-01-08,108.35570396010593,112.37572592657203,108.35570396010593,111.6133041381836,644172,HINDPETRO.BO
2020-01-09,115.40230413901823,117.2736907395916,113.9467753519209,116.83472442626953,524001,HINDPETRO.BO
2020-01-10,117.82816802546995,118.08230862153678,115.70264099360467,117.04264831542969,357224,HINDPETRO.BO
2020-01-13,116.90402767803111,118.6598927560122,116.441952910997,116.64988708496094,153557,HINDPETRO.BO
2020-01-14,117.82816580090795,119.12196667865528,117.20437385940933,117.62023162841797,204641,HINDPETRO.BO
2020-01-15,118.40576251895445,118.84472882684261,116.78851655684451,118.26714324951172,141641,HINDPETRO.BO
2020-01-16,118.72921731993915,118.72921731993915,115.24057422610511,115.58712768554688,259879,HINDPETRO.BO
2020-01-17,115.49469740911779,116.69608537412576,114.03916886874501,115.33296966552734,172931,HINDPETRO.BO
2020-01-20,115.51780730778512,117.55092135942115,114.13159366239557,114.89400482177734,279566,HINDPETRO.BO
2020-01-21,115.4947183191302,116.3264445316519,114.63988360649584,115.2405776977539,183391,HINDPETRO.BO
2020-01-22,115.51780730333871,116.48815262468571,112.83779284555932,113.23055267333984,177616,HINDPETRO.BO
2020-01-23,114.57057617195382,115.97988793765875,112.93022171523617,114.08540344238281,367363,HINDPETRO.BO
2020-01-24,115.00952598398972,115.10193881675214,112.74537985339792,113.0688247680664,408039,HINDPETRO.BO
2020-01-27,114.54746678448645,114.54746678448645,110.89710651528426,111.24365997314453,286076,HINDPETRO.BO
2020-01-28,112.28331338510425,113.2536587765622,111.56709801447838,111.93675994873047,219132,HINDPETRO.BO
2020-01-29,112.28332160261469,114.63988091203372,111.59021467914177,113.46160125732422,331458,HINDPETRO.BO
2020-01-30,113.66952497049294,114.13159973553418,110.38881634824,110.85089111328125,327810,HINDPETRO.BO
2020-01-31,111.17433620932651,111.91364948889826,106.83086936984606,107.40845489501953,275990,HINDPETRO.BO
2020-02-03,103.91983730488211,106.39191808407257,102.44121053751331,103.22673034667969,257773,HINDPETRO.BO
2020-02-04,104.24326625794613,107.93984318406649,104.24326625794613,107.01569366455078,388112,HINDPETRO.BO
2020-02-05,108.055361237091,110.4350289601482,107.40846076014479,109.46468353271484,405873,HINDPETRO.BO
2020-02-06,108.9563950825811,113.16124261542879,107.70880063306117,112.44503784179688,731108,HINDPETRO.BO
2020-02-07,112.26021184741425,112.37573319202508,109.41847983854343,111.24365997314453,274286,HINDPETRO.BO
