Date,Close,High,Low,Open,Volume,Ticker
,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,
2015-01-01,279.88055419921875,280.77189354380226,276.9391452427004,278.4989890957215,6138488,SBIN.NS
2015-01-02,280.9947204589844,283.7132945027229,280.1925205117761,280.1925205117761,9935094,SBIN.NS
2015-01-05,278.7663879394531,282.3763015069824,278.18702278931517,281.88607573413924,9136716,SBIN.NS
2015-01-06,267.3126525878906,277.2956637016277,266.2430617409654,276.31518502414184,15329257,SBIN.NS
2015-01-07,267.53546142578125,269.67467011334315,263.07876532606303,267.40176598309256,15046745,SBIN.NS
2015-01-08,271.7248229980469,273.19552757568704,269.49647448601024,271.8585184684651,8939749,SBIN.NS
2015-01-09,270.2541198730469,274.3988426874092,269.18450170091205,273.3738078066667,11953948,SBIN.NS
2015-01-12,273.7303466796875,274.3542679649865,268.38231005501706,271.1008844586162,8536142,SBIN.NS
2015-01-13,271.9476318359375,276.98369355110873,271.10084860175516,274.6662058799674,9484804,SBIN.NS
2015-01-14,271.5910949707031,273.64116447541716,269.4073028100809,270.9671465815206,8855660,SBIN.NS
2015-01-15,285.4960021972656,288.5265779530642,279.8805747937943,285.1394718735011,30729523,SBIN.NS
2015-01-16,281.1730041503906,285.4959781646034,279.07835127250905,285.22858724466863,21598514,SBIN.NS
2015-01-19,279.1229248046875,283.401370201684,278.54355964093827,282.15347329327705,9975658,SBIN.NS
2015-01-20,283.5795593261719,285.05026355698243,279.88050710882607,279.88050710882607,13104643,SBIN.NS
2015-01-21,290.7549133300781,292.0027830075833,284.3372589864535,285.1394589790268,22617660,SBIN.NS
2015-01-22,289.3732604980469,292.0027219701141,286.8329383846369,291.37877366102634,12232626,SBIN.NS
2015-01-23,291.86907958984375,296.4148884910727,289.37331310131685,292.5821401856982,17127278,SBIN.NS
2015-01-27,294.1865234375,296.0583413973247,287.5460620105842,293.6071583360467,13734088,SBIN.NS
2015-01-28,298.24212646484375,299.4899960079068,292.5375605526154,294.49849063413853,19428852,SBIN.NS
2015-01-29,291.4679870605469,297.3508326066601,289.77444762190584,296.6377447577712,14911660,SBIN.NS
2015-01-30,275.3792724609375,294.5876224382571,273.6411500409831,292.9832226671571,30252827,SBIN.NS
2015-02-02,274.0867919921875,278.0086788600659,271.94758344620953,275.8694703140879,17639807,SBIN.NS
2015-02-03,267.6691589355469,278.0978387700288,266.55498490201313,278.0978387700288,23743882,SBIN.NS
2015-02-04,261.2070007324219,270.03128256860447,260.1819658609873,269.8084477182265,21477507,SBIN.NS
2015-02-05,259.2015075683594,265.4408838721516,257.77538617442445,261.296160767794,15722348,SBIN.NS
2015-02-06,258.75579833984375,262.8114086392355,254.65565915578046,259.3797467556018,15985714,SBIN.NS
2015-02-09,249.12936401367188,260.98416723460895,247.79235490447508,258.04275807498396,17088719,SBIN.NS
2015-02-10,256.0817565917969,259.2014439783385,245.74224301475687,247.34664279008643,22589681,SBIN.NS
2015-02-11,254.87847900390625,261.60807971389573,252.87296561598032,259.2014527677781,17366588,SBIN.NS
2015-02-12,253.4077606201172,257.5970663514221,248.05972464050288,257.507926978125,20957180,SBIN.NS
2015-02-13,273.59661865234375,274.4879579837389,254.34368365390532,256.7057274417989,70540056,SBIN.NS
2015-02-16,273.3737487792969,279.1228704089803,271.59107034500477,276.8499662858636,21372131,SBIN.NS
2015-02-18,272.482421875,274.4433519204227,269.1844557419265,273.4628732969536,13472484,SBIN.NS
2015-02-19,269.4964294433594,273.9085424388554,264.54948025254123,272.8389516527573,17762135,SBIN.NS
2015-02-20,269.45184326171875,273.195478976588,264.77231221888974,269.0953130035205,15792502,SBIN.NS
2015-02-23,264.32666015625,271.5019578861863,262.41028608979485,270.2540882988329,12440505,SBIN.NS
2015-02-24,264.05926513671875,266.5104481886208,260.360212516879,264.63863023595593,15046698,SBIN.NS
2015-02-25,263.435302734375,267.98113831995425,262.9450770306865,266.51043400737376,12845169,SBIN.NS
2015-02-26,257.9535827636719,264.7277667469959,256.75026929270047,264.7277667469959,18707345,SBIN.NS
2015-02-27,267.3126525878906,268.2931312653765,258.5775382645084,259.6025730267139,18316053,SBIN.NS
2015-03-02,269.1844787597656,272.66069672066436,264.4603911720722,272.66069672066436,15085595,SBIN.NS
2015-03-03,269.7192687988281,272.21500787659545,267.13439035367287,270.5214687022879,14387971,SBIN.NS
2015-03-04,261.9200744628906,280.7718963488681,260.2710912186333,279.8805569953796,38674148,SBIN.NS
2015-03-05,261.8754577636719,264.0592497817131,258.2655447232114,262.72224092205886,16803823,SBIN.NS
2015-03-09,259.0677795410156,262.0537718372884,257.3296841099447,260.27109311730686,13199803,SBIN.NS
2015-03-10,256.3492126464844,261.3852747330057,254.12086418328738,259.1569262698087,14064427,SBIN.NS
2015-03-11,254.16537475585938,259.2905753033885,252.91750528024212,257.1959226827911,16329314,SBIN.NS
2015-03-12,255.68067932128906,257.9981669023996,255.01217485759466,256.83940951108616,9969794,SBIN.NS
2015-03-13,250.24349975585938,259.4242833453701,249.57499530415186,258.48838799358583,13414248,SBIN.NS
2015-03-16,251.0457305908203,253.0066881047263,249.5750260561504,250.91203512430835,15132928,SBIN.NS
2015-03-17,252.33816528320312,253.14036522565706,249.12933831187024,253.05122585393613,11350496,SBIN.NS
2015-03-18,256.0817565917969,257.10681849430136,251.35766942992566,253.2294873021537,12394230,SBIN.NS
2015-03-19,251.0011749267578,258.7558112142701,250.10983554647922,258.48842028079423,11046649,SBIN.NS
2015-03-20,248.01515197753906,251.71420450922795,246.72269915491142,251.17939550670906,11482652,SBIN.NS
2015-03-23,244.89549255371094,249.57502425855893,243.82587442628096,249.04021519484394,13058026,SBIN.NS
2015-03-24,241.15187072753906,246.3662118078641,239.77030549839816,244.04872386088402,17585259,SBIN.NS
2015-03-25,236.56146240234375,242.53344703783347,236.2049320960874,242.35516828394591,15824629,SBIN.NS
2015-03-26,228.76222229003906,237.0071106847621,227.4697830456125,235.75924112478296,22253318,SBIN.NS
2015-03-27,234.9570770263672,236.16039068609913,228.1828919803951,231.6145541946231,19423101,SBIN.NS
2015-03-30,238.78982543945312,240.08227848047804,234.55596318981202,236.29408594132548,12303870,SBIN.NS
2015-03-31,238.0321502685547,241.8649255969218,237.09625487989868,239.68113342136863,19482636,SBIN.NS
2015-04-01,243.7367401123047,244.80633094106767,234.5559290900363,237.6756166099154,12383589,SBIN.NS
2015-04-06,244.806396484375,245.78687540772052,241.7312914266614,245.5194844293189,12925445,SBIN.NS
2015-04-07,242.48886108398438,246.32163663830013,240.92901720992433,245.38571399295304,12933524,SBIN.NS
2015-04-08,244.13783264160156,247.21296415522255,242.31059792867828,242.35515401376728,9913899,SBIN.NS
2015-04-09,250.33262634277344,251.1793822841306,242.88993838676598,245.11828644536018,13471276,SBIN.NS
2015-04-10,254.70022583007812,256.12637426715577,249.61958052346375,250.4663638084058,16880558,SBIN.NS
2015-04-13,255.19039916992188,257.1513562681701,252.56096488080874,256.5274079546784,11985436,SBIN.NS
2015-04-15,258.4884033203125,262.45487418290355,254.87848994765304,256.1709156433442,17289500,SBIN.NS
2015-04-16,260.62762451171875,262.2766077749063,255.36872770606854,258.7112503200223,15043998,SBIN.NS
2015-04-17,260.0482482910156,262.8559617268619,257.77534389092995,259.37974379669424,16819018,SBIN.NS
2015-04-20,256.3937683105469,261.47441367883005,253.89802891650697,259.3797606865898,13788536,SBIN.NS
2015-04-21,257.7753601074219,260.2710994959535,251.13487083214002,256.1709328992065,15487948,SBIN.NS
2015-04-22,253.00669860839844,261.38528367639134,245.47486966448085,258.9786563731873,17741741,SBIN.NS
2015-04-23,247.48036193847656,256.17092049040565,246.232492304657,254.03171151792668,13874710,SBIN.NS
2015-04-24,245.60853576660156,249.21847628972984,244.53894491648418,248.10430215324277,10049508,SBIN.NS
2015-04-27,238.0321502685547,246.49987365712252,237.18539425060803,246.49987365712252,12394191,SBIN.NS
2015-04-28,242.88998413085938,243.78132352216528,236.33863416445706,237.9876174786769,12693457,SBIN.NS
2015-04-29,242.35511779785156,243.69212656893367,240.2604652828536,242.66709195140666,8217676,SBIN.NS
2015-04-30,240.43878173828125,243.7367481051964,237.72020769098546,240.75075594080306,21635216,SBIN.NS
2015-05-04,247.03469848632812,247.79234238356,242.13233200032244,244.22698493919222,8012690,SBIN.NS
