Date,Close,High,Low,Open,Volume,Ticker
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,
2015-01-01,189.99981689453125,190.8771706719807,189.0903658533578,189.65744608147511,2963643,RELIANCE.NS
2015-01-02,189.4969024658203,191.74378183898096,189.22942532883292,190.0425701097679,7331366,RELIANCE.NS
2015-01-05,187.4212646484375,190.6417900892634,187.04678228843514,189.37925486692558,10103941,RELIANCE.NS
2015-01-06,178.9152374267578,186.81139240746566,178.03788369901343,186.16943288485805,18627980,RELIANCE.NS
2015-01-07,182.80984497070312,183.77279153113093,179.10786025660138,179.12925843418876,20720312,RELIANCE.NS
2015-01-08,180.18850708007812,184.6501559222271,179.78192739820992,184.05097834657997,19872227,RELIANCE.NS
2015-01-09,184.09371948242188,184.4575026975498,180.81971339975325,181.54726554551488,13392787,RELIANCE.NS
2015-01-12,181.95388793945312,184.2435643466936,180.09220364975974,184.13657345955565,10100113,RELIANCE.NS
2015-01-13,180.42385864257812,182.94891476700133,179.85679270891694,182.53163606142144,9948711,RELIANCE.NS
2015-01-14,178.66915893554688,181.2477104052324,177.86669881659475,180.39175484961623,11380041,RELIANCE.NS
2015-01-15,184.93898010253906,186.40479779837128,179.74978033395087,179.74978033395087,16927085,RELIANCE.NS
2015-01-16,186.10523986816406,187.2393717003376,182.32834774405396,184.02954549231427,19136963,RELIANCE.NS
2015-01-19,188.2344207763672,189.59323348253545,183.76207355968455,186.21223606415992,13339962,RELIANCE.NS
2015-01-20,193.24172973632812,193.77669838636558,188.06321434843136,188.63029454489703,13361320,RELIANCE.NS
2015-01-21,194.03347778320312,195.0285214787759,190.8878603857459,193.6590097248124,17084297,RELIANCE.NS
2015-01-22,189.11175537109375,194.12976983613996,188.20230444025265,193.69109300063442,23721627,RELIANCE.NS
2015-01-23,189.78582763671875,192.11828584647952,187.66735117666227,190.44918534529805,18080494,RELIANCE.NS
2015-01-27,190.24591064453125,191.88291395176273,188.41630947001002,191.06975469986517,17939876,RELIANCE.NS
2015-01-28,194.05487060546875,194.6861453126213,189.6146209037031,189.6146209037031,19298126,RELIANCE.NS
2015-01-29,198.8802947998047,199.97163021370753,194.0655629331805,194.10835928003982,36117653,RELIANCE.NS
