Date,Close,High,Low,Open,Volume,Ticker
,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,
2015-01-01,308.07354736328125,309.7713959062979,298.52319602012864,300.8577269872421,2460188,BHARTIARTL.NS
2015-01-02,309.8987121582031,311.5541035693214,307.30949694036144,308.83754612825174,2795887,BHARTIARTL.NS
2015-01-05,303.0224914550781,310.9174808464422,301.87646871701355,310.9174808464422,1605267,BHARTIARTL.NS
2015-01-06,300.6455078125,302.3008994081074,295.7641895233898,302.3008994081074,3916948,BHARTIARTL.NS
2015-01-07,301.3670349121094,303.9138218266798,297.54691203109815,298.77781975439683,4899318,BHARTIARTL.NS
2015-01-08,306.5879821777344,308.1160316289906,299.79658740453385,302.68294455585794,7096620,BHARTIARTL.NS
2015-01-09,302.04620361328125,309.7713928486863,300.47569731967076,307.7339746171767,3831782,BHARTIARTL.NS
2015-01-12,296.2310791015625,301.96130688004433,294.6605728677288,301.96130688004433,2276975,BHARTIARTL.NS
2015-01-13,293.9814147949219,299.07495985603236,292.2835951866404,297.03754183158816,1604173,BHARTIARTL.NS
2015-01-14,293.5569763183594,295.594394456804,292.5807242398885,294.5332571422539,3415213,BHARTIARTL.NS
2015-01-15,296.5706787109375,299.3296935189473,291.43470456228397,293.8116926483545,4966049,BHARTIARTL.NS
2015-01-16,291.0527038574219,298.82032175519777,287.869234107384,294.57571458543157,9779165,BHARTIARTL.NS
2015-01-19,297.5044860839844,299.07499238881894,290.24620873460515,291.94405727299727,3385131,BHARTIARTL.NS
2015-01-20,301.2822265625,303.0649606103694,295.4671124072253,297.5045309606272,2891041,BHARTIARTL.NS
2015-01-21,313.25201416015625,314.10092415631385,300.9426467432995,301.36710174137835,5052826,BHARTIARTL.NS
2015-01-22,314.1009216308594,317.4541620814067,306.5879877380705,316.9448218368931,2502844,BHARTIARTL.NS
2015-01-23,326.07073974609375,329.16929589687635,315.7987902499951,316.60527203792526,6269436,BHARTIARTL.NS
2015-01-27,334.6447448730469,335.3238842115809,323.94834340926906,324.8821671861088,5268554,BHARTIARTL.NS
2015-01-28,317.15704345703125,335.9182068333804,315.4591947644012,334.22035814075036,4490563,BHARTIARTL.NS
2015-01-29,319.024658203125,323.0145810161667,308.20091246331515,318.17574824134675,7542171,BHARTIARTL.NS
2015-01-30,317.24188232421875,323.26922274278115,310.8325439715555,323.26922274278115,5409140,BHARTIARTL.NS
2015-02-02,305.0174560546875,316.9447956444366,302.64046803739313,314.1008956734241,4157252,BHARTIARTL.NS
2015-02-03,315.416748046875,317.4965946076896,305.6965971892416,305.739025438181,4242370,BHARTIARTL.NS
