Date,Close,High,Low,Open,Volume,Ticker
,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,
2015-01-01,640.7096557617188,643.6240945486711,637.077190003566,641.427682732919,372132,HINDUNILVR.NS
2015-01-02,638.5977783203125,647.0876252322779,635.8100743199892,639.4847680167551,1207322,HINDUNILVR.NS
2015-01-05,642.2725830078125,643.624233238033,637.8798099899185,641.8079741874991,849252,HINDUNILVR.NS
2015-01-06,654.4371337890625,658.8299065150402,638.1332374493539,647.9324560563821,2738679,HINDUNILVR.NS
2015-01-07,677.4146728515625,681.5539757425081,658.0696023010535,658.0696023010535,3744143,HINDUNILVR.NS
2015-01-08,690.2128295898438,696.9286982669989,678.4706679127285,679.1042394566076,3076833,HINDUNILVR.NS
2015-01-09,730.381103515625,733.591239919594,690.2126862856259,691.4376013281748,3825060,HINDUNILVR.NS
2015-01-12,757.41357421875,760.1168228795447,730.0855446608397,732.8310211087977,4338065,HINDUNILVR.NS
2015-01-13,747.2343139648438,767.5931117485881,740.3495337055951,760.2436710807665,3371700,HINDUNILVR.NS
2015-01-14,780.6024169921875,789.4301913487346,748.4592290368955,750.824552631521,4578199,HINDUNILVR.NS
2015-01-15,778.4904174804688,791.8799262316836,768.4800083184838,789.810249001855,3534537,HINDUNILVR.NS
2015-01-16,794.9632568359375,799.9896009660814,781.4048372688757,783.9391232275856,2021113,HINDUNILVR.NS
2015-01-19,753.9923706054688,800.3276007946467,748.5014171844125,799.3983315872804,7705398,HINDUNILVR.NS
2015-01-20,756.4421997070312,762.8201429713326,741.4899008782805,751.7537805689121,4355821,HINDUNILVR.NS
2015-01-21,795.7236328125,801.1723584121083,750.5710903887272,757.7515678994803,4103989,HINDUNILVR.NS
2015-01-22,798.0044555664062,812.0697121355003,786.7268517657653,797.4553396343227,3585572,HINDUNILVR.NS
2015-01-23,815.4487915039062,818.4476864508011,798.0044862155273,799.9896563966621,2450001,HINDUNILVR.NS
2015-01-27,795.7236328125,817.6452185838363,791.2041248549153,812.7455573871748,3274894,HINDUNILVR.NS
2015-01-28,788.8809814453125,794.7520877196363,784.0658792423727,792.3867644065783,2246526,HINDUNILVR.NS
2015-01-29,795.4277954101562,800.8342922689535,782.5874556008196,786.4733397704596,3421454,HINDUNILVR.NS
2015-01-30,787.78271484375,794.9209633495188,783.7700957407636,794.9209633495188,1562161,HINDUNILVR.NS
2015-02-02,767.0438232421875,785.5863576953747,764.3405747865675,782.5451838477362,1822825,HINDUNILVR.NS
2015-02-03,769.451416015625,786.346655333618,767.0438650368824,768.9023516738973,1544881,HINDUNILVR.NS
2015-02-04,760.2014770507812,777.0122128475172,756.1465774952085,769.4938606719545,1181845,HINDUNILVR.NS
2015-02-05,767.9308471679688,777.0120382112668,761.2994864255387,766.4525137423157,1711139,HINDUNILVR.NS
2015-02-06,765.1431274414062,773.6752024145292,759.7789097444692,765.3543179264854,717674,HINDUNILVR.NS
2015-02-09,760.4124755859375,772.6192442852482,756.8222373660986,765.1431217927134,860239,HINDUNILVR.NS
2015-02-10,749.9373779296875,766.6214254814885,747.9522080855684,756.0619017145259,1058750,HINDUNILVR.NS
2015-02-11,760.5392456054688,762.7778856099499,747.2764714170523,752.1338530915227,897359,HINDUNILVR.NS
2015-02-12,749.9796142578125,769.4091382103992,747.8677094803575,764.5095294387385,1121008,HINDUNILVR.NS
2015-02-13,754.2034912109375,759.2720631297748,747.7833207378158,753.8656173524563,1344229,HINDUNILVR.NS
2015-02-16,766.1990966796875,777.1810021447767,748.7547416053014,748.7547416053014,1635273,HINDUNILVR.NS
2015-02-18,771.1831665039062,780.010887195129,761.9752410818406,761.9752410818406,2178775,HINDUNILVR.NS
2015-02-19,767.170654296875,779.5463870378086,756.0620130343642,777.1388358885318,1034454,HINDUNILVR.NS
2015-02-20,760.4970703125,768.4800823623358,759.4411177016801,764.9320712779437,623253,HINDUNILVR.NS
2015-02-23,748.5857543945312,771.9856170288527,745.9669616520872,762.8199713307309,1054383,HINDUNILVR.NS
2015-02-24,771.8590698242188,773.464086729932,749.3039135244672,750.9934375684909,2100402,HINDUNILVR.NS
2015-02-25,761.8907470703125,775.0690115472097,755.2171077092157,774.2242496817631,1141174,HINDUNILVR.NS
2015-02-26,748.7972412109375,765.1011415005757,746.6008285357356,765.1011415005757,1194401,HINDUNILVR.NS
2015-02-27,749.4306030273438,754.3724399325052,743.7284597243824,751.6691913138804,1906598,HINDUNILVR.NS
2015-03-02,790.4014282226562,794.0338937858681,765.4386748550968,772.1123139476401,2792110,HINDUNILVR.NS
2015-03-03,785.375244140625,793.9918268793058,779.9265189117399,793.9918268793058,1510436,HINDUNILVR.NS
2015-03-04,773.8864135742188,798.5534732024754,771.2676721133488,786.5578430174829,1202376,HINDUNILVR.NS
2015-03-05,793.8228759765625,799.4405124413997,771.6478730780908,771.6478730780908,2301603,HINDUNILVR.NS
2015-03-09,824.4878540039062,828.7116647313853,786.473557456595,790.6973681840741,3529726,HINDUNILVR.NS
2015-03-10,808.5639038085938,826.7262853459362,803.4108250874744,826.430587733641,1323330,HINDUNILVR.NS
2015-03-11,818.4898681640625,826.9374876040458,802.0592380412593,808.5639153220819,1742798,HINDUNILVR.NS
2015-03-12,811.4361572265625,821.7844920892431,807.2545748679735,817.729644659168,1358419,HINDUNILVR.NS
2015-03-13,795.5123901367188,815.1108789577627,793.1892946237975,814.0971542400882,1466001,HINDUNILVR.NS
2015-03-16,787.1069946289062,808.648425659802,762.397706093467,793.6116723502718,1244490,HINDUNILVR.NS
2015-03-17,787.1490478515625,799.820475059605,778.3635559234214,789.8100681893192,1239535,HINDUNILVR.NS
2015-03-18,778.955078125,791.7532440110285,770.0006208760229,787.6561686271499,1436285,HINDUNILVR.NS
2015-03-19,779.419677734375,794.7520770551919,774.3511057486147,786.473419790486,1249067,HINDUNILVR.NS
2015-03-20,756.6954956054688,778.8704961744261,753.527638381332,778.8704961744261,1854369,HINDUNILVR.NS
2015-03-23,762.313232421875,768.733402854611,753.8233332630844,760.03236476071,989354,HINDUNILVR.NS
2015-03-24,749.472900390625,761.2573412894475,747.9100596634357,757.0757588337126,1288989,HINDUNILVR.NS
2015-03-25,748.7972412109375,758.2585366849995,745.9250290819016,751.6271739814518,2848966,HINDUNILVR.NS
2015-03-26,731.4794921875,747.6144269934545,724.9748139795878,747.4876920597206,2570353,HINDUNILVR.NS
2015-03-27,719.1458740234375,735.7032400153136,717.1607039648027,735.365314594185,2023538,HINDUNILVR.NS
2015-03-30,728.22705078125,735.7876807751893,719.7372032381875,724.7635473052318,1415143,HINDUNILVR.NS
2015-03-31,737.9418334960938,746.7696066926757,724.8057947311264,728.9873769358421,1503993,HINDUNILVR.NS
2015-04-01,746.34716796875,748.2901101030396,736.2100247705326,737.8995486369022,865861,HINDUNILVR.NS
2015-04-06,767.001708984375,769.4092601882835,745.5025046294825,746.4740016051976,1482378,HINDUNILVR.NS
2015-04-07,771.6478271484375,776.3784735277968,758.2583190686914,769.8737960860437,1212932,HINDUNILVR.NS
2015-04-08,770.8875732421875,778.5749385822674,768.2266038076914,772.8727949309704,1296825,HINDUNILVR.NS
2015-04-09,782.6296997070312,787.3181181025811,771.7744779794897,772.0279478064191,1237632,HINDUNILVR.NS
2015-04-10,788.8386840820312,790.5282079509412,774.0975780137564,785.5441434737628,1161659,HINDUNILVR.NS
2015-04-13,801.805908203125,803.3264695579928,783.9391704929253,786.7691026933686,1374251,HINDUNILVR.NS
2015-04-15,789.5989990234375,801.6368567201717,788.1628934072303,796.5260572732428,924855,HINDUNILVR.NS
2015-04-16,788.2474365234375,792.2178284115038,775.5760059616406,787.7405999250389,1071747,HINDUNILVR.NS
2015-04-17,792.0910034179688,797.6241834619304,784.6570575694071,791.2884693138429,764984,HINDUNILVR.NS
2015-04-20,771.6478271484375,794.7098184781269,765.0164147878783,792.7246484846871,879556,HINDUNILVR.NS
2015-04-21,737.561767578125,777.054395683099,735.2386718072441,772.1547858238241,2535704,HINDUNILVR.NS
2015-04-22,766.3258666992188,771.267703760799,739.1667478539969,749.6840450354985,2106687,HINDUNILVR.NS
2015-04-23,762.5243530273438,778.8704752404791,754.2034173394832,769.5780942994321,1027886,HINDUNILVR.NS
2015-04-24,751.4158325195312,763.6226542760953,738.110830426015,763.6226542760953,1122637,HINDUNILVR.NS
2015-04-27,732.113037109375,761.8063916569766,726.7065394697755,747.6143998032564,945769,HINDUNILVR.NS
2015-04-28,727.0021362304688,738.2375117641866,719.3148228696738,729.3252316654559,1844291,HINDUNILVR.NS
2015-04-29,724.5524291992188,739.1668025256898,719.8640100780927,726.833297073335,1323821,HINDUNILVR.NS
2015-04-30,718.3433227539062,726.0306876404336,703.0109238878024,724.1722009887358,3001302,HINDUNILVR.NS
2015-05-04,727.9736938476562,731.3105142446343,713.105902447687,726.4953602657201,558193,HINDUNILVR.NS
2015-05-05,742.587890625,746.2626355922456,721.426616688729,724.8056640736879,1663346,HINDUNILVR.NS
2015-05-06,724.974853515625,742.5458951013208,718.1322494847223,742.5458951013208,1989322,HINDUNILVR.NS
2015-05-07,731.7750854492188,736.4212764679439,721.1733326185274,726.4953229279402,982642,HINDUNILVR.NS
2015-05-08,756.2310180664062,766.2414280074454,721.8491913830524,739.7581576428024,5244650,HINDUNILVR.NS
2015-05-11,730.4656372070312,761.1304843672852,728.3537324224383,760.1167597586456,2712131,HINDUNILVR.NS
2015-05-12,712.9368286132812,737.941760678016,710.993886520443,732.4085804457378,1837756,HINDUNILVR.NS
2015-05-13,710.4871826171875,722.8207407119319,698.7027405337179,718.1322696192327,1842567,HINDUNILVR.NS
2015-05-14,715.0487060546875,718.7656274031456,701.9971246525423,711.9653045581972,1458520,HINDUNILVR.NS
2015-05-15,713.655029296875,719.9907452024939,709.6846370173163,716.35827839531,861417,HINDUNILVR.NS
2015-05-18,720.3284301757812,722.1869165329664,707.4880399154312,716.3580392218336,794940,HINDUNILVR.NS
2015-05-19,713.6126098632812,722.9894462613867,710.6559432346675,720.0750589756067,1115144,HINDUNILVR.NS
2015-05-20,722.7783813476562,724.9325657994351,714.6686863815838,715.6824111423887,1051609,HINDUNILVR.NS
2015-05-21,730.1699829101562,731.4794052024108,716.4003732099192,723.4541665449512,998351,HINDUNILVR.NS
2015-05-22,729.6631469726562,733.9714123683365,721.3844900310513,732.7887765539235,1369038,HINDUNILVR.NS
2015-05-25,720.1173095703125,730.6768335784402,715.9779555350561,730.6768335784402,642231,HINDUNILVR.NS
2015-05-26,722.5673217773438,724.9326971679236,714.6265880924581,722.2716756336175,732655,HINDUNILVR.NS
2015-05-27,724.5524291992188,726.4953716252495,714.4152844788665,722.6939423551173,530542,HINDUNILVR.NS
2015-05-28,714.8377075195312,726.495414321017,711.5853424611678,725.3972338904763,2062630,HINDUNILVR.NS
2015-05-29,726.115234375,727.0867313894995,712.2188878694875,715.9358616395368,3787109,HINDUNILVR.NS
2015-06-01,744.0663452148438,746.34721288374,720.1173635918822,726.1151530543689,950336,HINDUNILVR.NS
2015-06-02,720.3707885742188,747.3187167392085,718.807999513316,746.7696008204156,928603,HINDUNILVR.NS
2015-06-03,702.3772583007812,722.017971531569,699.9696560654202,720.5818660585736,1074518,HINDUNILVR.NS
2015-06-04,694.9435424804688,705.37633349552,692.747130146647,704.1091903814562,1273078,HINDUNILVR.NS
2015-06-05,700.3921508789062,715.7668295317386,689.6214354203813,694.0564359033034,1564172,HINDUNILVR.NS
2015-06-08,686.1578979492188,700.3076606954784,683.4124215954669,699.4628987404778,1108643,HINDUNILVR.NS
2015-06-09,692.4935302734375,699.9274242815084,680.9625103346601,681.7228166278305,769058,HINDUNILVR.NS
2015-06-10,693.0850830078125,696.9287402937588,687.636357089842,691.2265960549917,959272,HINDUNILVR.NS
2015-06-11,689.9171752929688,706.6434535405285,689.3258315470069,692.7048797408647,1263695,HINDUNILVR.NS
2015-06-12,688.0586547851562,693.9719888348752,684.9752528351589,687.0871578529158,833644,HINDUNILVR.NS
