Date,Close,High,Low,Open,Volume,Ticker
,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,
2015-01-01,866.7249755859375,869.0028433162033,860.4103127326327,861.4482990013381,674298,LT.NS
2015-01-02,885.005859375,887.5144496008047,865.8888538502978,865.8888538502978,1936584,LT.NS
2015-01-05,897.3180541992188,905.9682921715964,891.1763007638503,891.1763007638503,2176527,LT.NS
2015-01-06,867.3882446289062,890.8304224416479,862.7459218485925,888.667862835133,3048025,LT.NS
2015-01-07,865.3120727539062,870.7905916961327,856.6906623482635,864.3029135778589,2063635,LT.NS
2015-01-08,870.8193969726562,878.5757834349444,867.4169562322322,876.269035896153,1455954,LT.NS
2015-01-09,865.1680297851562,878.8642230106785,858.1036508135759,877.7108754875724,1735729,LT.NS
2015-01-12,884.746337890625,886.3610243560258,862.1980647683839,867.2728464565066,1535320,LT.NS
2015-01-13,876.26904296875,892.2143278857445,874.3659801936515,890.9456193690121,1318348,LT.NS
2015-01-14,875.4041137695312,884.6887063747566,865.0238278355051,877.9991852530377,1476891,LT.NS
2015-01-15,907.5252685546875,914.7338353716544,885.4960416841249,890.9745081156553,3419091,LT.NS
2015-01-16,917.9343872070312,929.6122085066701,899.6247519721728,912.6001089717714,4195027,LT.NS
2015-01-19,931.2557983398438,935.9557751841032,923.7877875033258,924.4220890289037,2087947,LT.NS
2015-01-20,939.733154296875,942.299398893646,923.2688731886526,935.3215535476467,2088778,LT.NS
2015-01-21,954.1500854492188,962.0217809679109,940.4250128974111,942.18388759733,3705237,LT.NS
2015-01-22,959.1959838867188,962.4830106210642,953.4579158546244,954.986173682572,1811173,LT.NS
2015-01-23,986.8768310546875,989.5583836713882,965.9431920862648,965.9431920862648,4374211,LT.NS
2015-01-27,1004.5809936523438,1009.1943834560889,990.7406130536604,991.8939077077346,3390609,LT.NS
2015-01-28,979.4087524414062,1003.7160062233241,971.7101249294944,1000.6595957699817,3463524,LT.NS
2015-01-29,994.14306640625,999.794548181487,973.5842848589449,975.9486339635829,3460012,LT.NS
2015-01-30,980.6774291992188,1003.8889361123529,970.7584826937517,996.8534374402258,2282494,LT.NS
2015-02-02,1000.6017456054688,1003.3410578465302,978.0534741795265,978.0534741795265,2125707,LT.NS
2015-02-03,993.3357543945312,1009.136800374529,984.5989290511403,1004.5810644231723,2930722,LT.NS
2015-02-04,973.6707763671875,998.9295348962995,970.2106811380264,997.4012768930143,1846012,LT.NS
2015-02-05,970.2106323242188,983.8203958574975,965.4241745376135,975.141331133933,2015947,LT.NS
2015-02-06,970.8739624023438,976.9003022582069,959.0230723116957,969.9801114643914,2210620,LT.NS
2015-02-09,906.8045654296875,962.483191109934,893.8580344652333,959.1961637591914,5339823,LT.NS
2015-02-10,906.3720092773438,929.0355913349888,883.5641861858696,891.0321970764483,10472047,LT.NS
2015-02-11,930.0159301757812,936.3594734915526,913.2922064426936,915.1952166405601,4675647,LT.NS
2015-02-12,951.554931640625,956.7162469443119,925.6907009525913,933.072229754413,3162283,LT.NS
2015-02-13,958.5328369140625,965.3665459476698,951.5261653606065,957.2929554073082,2363568,LT.NS
2015-02-16,950.6324462890625,967.6733750120585,945.8171606213544,960.176536352564,1676532,LT.NS
2015-02-18,959.224853515625,965.8854941255141,953.8328158463366,954.294154804842,2187792,LT.NS
2015-02-19,979.5242309570312,986.1272183837864,958.6771766695947,962.3678888895771,2808871,LT.NS
2015-02-20,967.4424438476562,988.8949664031621,963.9246951832268,980.3601440672124,5372566,LT.NS
2015-02-23,972.8634033203125,987.222882945918,968.4518030373598,972.5463053608183,3558913,LT.NS
2015-02-24,992.5282592773438,994.48892343582,974.6222045232716,975.4295740921917,3186507,LT.NS
2015-02-25,979.1494750976562,1000.429043537528,972.2869375564959,994.7775606672334,2760175,LT.NS
2015-02-26,967.7020874023438,980.7928584063637,963.059870422439,979.7835935724368,2867676,LT.NS
2015-02-27,1014.3556518554688,1017.8445739293264,980.3602819493487,981.9749155086041,6404554,LT.NS
2015-03-02,1064.6136474609375,1066.8627939679254,1027.6483438530627,1027.6483438530627,7276993,LT.NS
2015-03-03,1067.8140869140625,1072.0527240970375,1054.2331516785591,1066.8625819775689,3566704,LT.NS
