Date,Open,High,Low,Close,Volume,Stock
,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS,
2020-01-01,527.0,534.75,524.0,529.6500244140625,107849,TRENT.NS
2020-01-02,529.5,545.9000244140625,528.7000122070312,541.3499755859375,158640,TRENT.NS
2020-01-03,542.4000244140625,542.7999877929688,534.0,535.9000244140625,63423,TRENT.NS
2020-01-06,533.0,534.9000244140625,521.4000244140625,529.9500122070312,105970,TRENT.NS
2020-01-07,532.0,540.8499755859375,528.4000244140625,532.9500122070312,153960,TRENT.NS
2020-01-08,526.5999755859375,534.5499877929688,521.4000244140625,531.9500122070312,163181,TRENT.NS
2020-01-09,535.0,557.8499755859375,532.0,547.4500122070312,200543,TRENT.NS
2020-01-10,548.75,559.0,543.0,550.5499877929688,156788,TRENT.NS
2020-01-13,551.0,557.9000244140625,541.0,545.4500122070312,79458,TRENT.NS
2020-01-14,547.0999755859375,565.0,542.2000122070312,561.1500244140625,152033,TRENT.NS
2020-01-15,561.1500244140625,586.5,555.0,583.9500122070312,568486,TRENT.NS
2020-01-16,584.9000244140625,600.0,584.0,591.5,323010,TRENT.NS
2020-01-17,595.7999877929688,599.9500122070312,565.6500244140625,591.4000244140625,179399,TRENT.NS
2020-01-20,595.0,611.9500122070312,594.4500122070312,600.2999877929688,460984,TRENT.NS
2020-01-21,599.25,603.4000244140625,588.3499755859375,594.2999877929688,217977,TRENT.NS
2020-01-22,603.9500122070312,605.0,582.2000122070312,586.2000122070312,71955,TRENT.NS
2020-01-23,590.0499877929688,594.25,582.2999877929688,589.5,82621,TRENT.NS
2020-01-24,591.7999877929688,596.0,576.0999755859375,583.2999877929688,128325,TRENT.NS
2020-01-27,577.0,584.25,570.0,572.75,71115,TRENT.NS
2020-01-28,573.0499877929688,597.7999877929688,568.0,587.9500122070312,283284,TRENT.NS
2020-01-29,591.4000244140625,600.0,578.0,582.25,134349,TRENT.NS
2020-01-30,586.2000122070312,594.9500122070312,578.8499755859375,582.0,88967,TRENT.NS
2020-01-31,586.0,595.0,580.0,590.7999877929688,108209,TRENT.NS
2020-02-03,580.0999755859375,596.75,579.8499755859375,594.0499877929688,336150,TRENT.NS
2020-02-04,596.1500244140625,607.0,595.0,600.75,223685,TRENT.NS
2020-02-05,601.75,602.7999877929688,585.0,592.5999755859375,181054,TRENT.NS
2020-02-06,596.0,599.0,590.0999755859375,593.0999755859375,160852,TRENT.NS
2020-02-07,620.0,678.4000244140625,620.0,662.5499877929688,2595009,TRENT.NS
2020-02-10,665.0,701.6500244140625,642.1500244140625,695.75,1105421,TRENT.NS
2020-02-11,700.5,714.5999755859375,669.9000244140625,676.9500122070312,967825,TRENT.NS
2020-02-12,675.8499755859375,725.0,673.5,705.2999877929688,1234720,TRENT.NS
2020-02-13,708.0,742.0,702.0,734.4000244140625,875161,TRENT.NS
