Date,Open,High,Low,Close,Volume,Stock
,KNRCON.NS,KNRCON.NS,KNRCON.NS,KNRCON.NS,KNRCON.NS,
2020-01-01,123.9000015258789,127.4000015258789,121.4000015258789,126.80000305175781,795450,KNRCON.NS
2020-01-02,128.0,135.0,126.5,131.9499969482422,971798,KNRCON.NS
2020-01-03,135.85000610351562,135.85000610351562,130.27499389648438,130.64999389648438,722908,KNRCON.NS
2020-01-06,130.4499969482422,130.4499969482422,125.75,126.9749984741211,327812,KNRCON.NS
2020-01-07,127.92500305175781,132.14999389648438,127.875,128.25,275988,KNRCON.NS
2020-01-08,128.25,128.3000030517578,125.5,126.4749984741211,423302,KNRCON.NS
2020-01-09,130.0,130.27499389648438,126.44999694824219,127.25,384626,KNRCON.NS
2020-01-10,130.0,140.6999969482422,130.0,139.125,2751670,KNRCON.NS
2020-01-13,141.25,142.89999389648438,138.0500030517578,140.25,794612,KNRCON.NS
2020-01-14,142.4499969482422,147.85000610351562,141.0,143.4250030517578,929436,KNRCON.NS
2020-01-15,143.25,149.0,140.5749969482422,148.0,729846,KNRCON.NS
2020-01-16,148.5,152.0749969482422,146.25,147.1750030517578,523088,KNRCON.NS
2020-01-17,147.4250030517578,150.5,147.25,148.60000610351562,384130,KNRCON.NS
2020-01-20,149.25,151.5,147.5,148.125,344632,KNRCON.NS
2020-01-21,147.4499969482422,148.0,143.8000030517578,147.5500030517578,344118,KNRCON.NS
2020-01-22,147.625,150.5,141.125,143.9250030517578,410642,KNRCON.NS
2020-01-23,143.85000610351562,147.25,143.8000030517578,145.3000030517578,393122,KNRCON.NS
2020-01-24,145.77499389648438,146.47500610351562,143.35000610351562,146.0500030517578,216088,KNRCON.NS
2020-01-27,146.22500610351562,149.35000610351562,144.25,146.5749969482422,454414,KNRCON.NS
2020-01-28,146.625,148.02499389648438,142.5,145.89999389648438,183388,KNRCON.NS
2020-01-29,145.875,151.25,145.8000030517578,148.85000610351562,375458,KNRCON.NS
2020-01-30,149.625,155.89999389648438,149.625,152.3249969482422,1065394,KNRCON.NS
2020-01-31,154.6999969482422,155.875,149.6750030517578,150.625,533388,KNRCON.NS
2020-02-03,138.5,143.5,136.25,140.875,646960,KNRCON.NS
2020-02-04,141.5,144.85000610351562,139.1750030517578,140.52499389648438,254826,KNRCON.NS
2020-02-05,140.1999969482422,143.0,139.97500610351562,141.5500030517578,239540,KNRCON.NS
2020-02-06,141.89999389648438,143.125,140.5,141.1999969482422,131072,KNRCON.NS
2020-02-07,141.5,142.6999969482422,140.5500030517578,141.3000030517578,116586,KNRCON.NS
2020-02-10,141.4250030517578,142.1750030517578,137.5500030517578,139.22500610351562,137724,KNRCON.NS
2020-02-11,138.75,142.39999389648438,138.5,139.375,175884,KNRCON.NS
2020-02-12,139.22500610351562,142.22500610351562,138.5749969482422,139.1999969482422,109790,KNRCON.NS
2020-02-13,140.72500610351562,142.3000030517578,139.0,140.8000030517578,156162,KNRCON.NS
2020-02-14,139.0,140.97500610351562,129.0500030517578,138.3000030517578,829026,KNRCON.NS
2020-02-17,141.85000610351562,142.5,139.5,141.39999389648438,216654,KNRCON.NS
