Date,Open,High,Low,Close,Volume,Stock,MA_7_Close,MA_30_Close,Lag_1_Close
2021-10-05,298.3474213816775,327.942340258182,296.52472594869664,325.2082824707031,243519.0,APTUS.BO,312.0862034388951,334.99810689290365,298.4433288574219
2021-10-06,328.0862005981936,334.41769453511563,307.9405567018133,310.14697265625,186299.0,APTUS.BO,310.27720424107144,334.25623372395836,325.2082824707031
2021-10-07,311.1063587812107,315.42328344113145,309.09181736072964,310.3868713378906,49449.0,APTUS.BO,308.9889831542969,333.4823862711589,310.14697265625
2021-10-08,312.7371743428413,317.53375677141247,307.9885460281495,309.5714416503906,60810.0,APTUS.BO,307.63223702566967,332.556645711263,310.3868713378906
2021-10-11,311.7778356959527,316.4305261761566,309.5234362595639,311.2022399902344,67414.0,APTUS.BO,308.7902614048549,331.5717458089193,309.5714416503906
2021-10-12,311.7778128487444,321.08319312725,308.42020563345017,317.5816650390625,112910.0,APTUS.BO,311.79154314313615,330.7867024739583,311.2022399902344
2021-10-13,316.5744547628637,321.03527077022795,311.7778721149416,313.2648010253906,104474.0,APTUS.BO,313.90889630998885,329.4292704264323,317.5816650390625
2021-10-14,310.43480824663555,319.5483144973111,310.43480824663555,312.8330993652344,146898.0,APTUS.BO,312.1410130092076,327.8128224690755,313.2648010253906
2021-10-18,311.77783449923453,316.5744165684536,307.22108153347654,308.42022705078125,76079.0,APTUS.BO,311.8943350655692,326.36265462239584,312.8330993652344
2021-10-19,311.0583979015423,315.1354933250784,306.21386093221867,307.0772399902344,140661.0,APTUS.BO,311.4215305873326,324.5879211425781,308.42022705078125
2021-10-20,306.981266300273,308.9958367155715,295.03776469787203,299.0189514160156,86122.0,APTUS.BO,309.9140319824219,322.5941416422526,307.0772399902344
2021-10-21,298.4433471175148,304.2471998064566,298.05962640085994,300.17010498046875,50834.0,APTUS.BO,308.3380126953125,320.82899881998696,299.0189514160156
2021-10-22,301.5131640755049,309.8592293313693,300.2181102220227,301.4652099609375,72584.0,APTUS.BO,306.03566196986606,319.3596476236979,300.17010498046875
2021-10-25,302.4245490572871,302.4245490572871,283.9577050625122,298.29949951171875,126187.0,APTUS.BO,303.8977617536272,317.75759073893227,301.4652099609375
2021-10-26,302.1846917932624,311.29819837115446,294.8938806757456,309.71533203125,71129.0,APTUS.BO,303.4523664202009,316.50408426920575,298.29949951171875
2021-10-27,308.7080187089365,314.46391734944626,307.0292149387878,311.7298889160156,39506.0,APTUS.BO,303.92517525809154,315.3417134602865,309.71533203125
2021-10-28,307.22106829067974,315.6150865499879,307.17311418246004,311.9696960449219,31604.0,APTUS.BO,304.6240975516183,314.2209116617839,311.7298889160156
2021-10-29,308.32427641272955,317.2459362468241,308.32427641272955,316.4305114746094,50315.0,APTUS.BO,307.11146327427457,313.36232198079426,311.9696960449219
2021-11-01,321.3710119623258,325.9757192292905,316.57442969423136,321.4669494628906,26413.0,APTUS.BO,310.15386962890625,312.98179219563804,316.4305114746094
2021-11-02,321.51489856012074,328.0862220201124,312.54528400349085,325.1123352050781,32713.0,APTUS.BO,313.5320303780692,313.0489440917969,321.4669494628906
2021-11-03,326.1676204224632,333.50638602676514,323.481545847038,329.4292907714844,48487.0,APTUS.BO,317.97914341517856,313.00257771809896,325.1123352050781
2021-11-04,330.9641649977023,335.8087012097269,330.9641649977023,333.50634765625,10817.0,APTUS.BO,321.3778599330357,313.1416788736979,329.4292907714844
2021-11-08,333.5063641429459,345.3539283743237,333.2185809130401,343.05157470703125,157182.0,APTUS.BO,325.8523864746094,313.7348561604818,333.50634765625
2021-11-09,340.5573448111843,349.5269596071889,339.118370114799,343.1954650878906,38026.0,APTUS.BO,330.3132106236049,314.32163798014324,343.05157470703125
2021-11-10,342.47598702983186,343.81902426102016,331.0121432605838,334.3697509765625,23031.0,APTUS.BO,332.87595912388394,314.70696411132815,343.1954650878906
2021-11-11,334.9453770264523,338.9265349660613,333.31455641105583,335.9046936035156,8952.0,APTUS.BO,334.93849400111606,315.25697326660156,334.3697509765625
2021-11-12,334.8014519368381,345.16205822333114,331.2040151323592,343.86700439453125,79944.0,APTUS.BO,337.6177324567522,316.0835845947266,335.9046936035156
2021-11-15,344.3946010634256,346.98476715508826,335.8566906248555,337.1037902832031,30065.0,APTUS.BO,338.7140895298549,317.21717529296876,343.86700439453125
2021-11-16,337.1037757213547,350.1504845630148,334.84937633540386,345.2579650878906,149827.0,APTUS.BO,340.3928920200893,318.8400177001953,337.1037902832031
2021-11-17,347.56030850536143,347.56030850536143,335.3770081942361,339.1662902832031,49470.0,APTUS.BO,339.83785138811385,320.19744974772135,345.2579650878906
2021-11-18,337.96714837466044,340.60526841506334,333.65022467218307,335.664794921875,11969.0,APTUS.BO,338.7620413643973,320.54600016276044,339.1662902832031
2021-11-22,316.5744351716021,335.2331522277284,316.5744351716021,329.52520751953125,23184.0,APTUS.BO,338.06996372767856,321.1919413248698,335.664794921875
2021-11-23,329.0454972950686,340.31746403914167,328.8056682154075,334.2257995605469,10558.0,APTUS.BO,337.8301217215402,321.986572265625,329.52520751953125
2021-11-24,333.89009912274383,335.760778025004,317.5817184758151,320.267822265625,27830.0,APTUS.BO,334.4588099888393,322.34311828613284,334.2257995605469
2021-11-25,319.02065670018527,322.4742015909559,305.68616461250053,313.6005249023437,36057.0,APTUS.BO,331.10120064871654,322.4230611165365,320.267822265625
2021-11-26,308.99583329570976,309.811258130498,287.7949339712886,290.52899169921875,22141.0,APTUS.BO,323.28277587890625,321.52130533854165,313.6005249023437
2021-11-29,287.79492900319343,297.14826419579725,283.8137716738521,295.70928955078125,30793.0,APTUS.BO,317.0746329171317,320.9361216227214,290.52899169921875
2021-11-30,297.2442330320557,304.0074028662569,295.3255999697556,300.0262451171875,13346.0,APTUS.BO,311.98341151646207,320.5092264811198,295.70928955078125
2021-12-01,302.18466796025155,304.5829589758091,294.9897949135789,296.716552734375,4787.0,APTUS.BO,307.2964608328683,320.1191040039063,300.0262451171875
2021-12-02,295.03776088487746,306.4536499986947,294.8459151615281,304.05535888671875,10355.0,APTUS.BO,302.9863978794643,320.01837463378905,296.716552734375
2021-12-03,302.1846949913842,307.9405939436011,298.34742902323967,300.36199951171875,5076.0,APTUS.BO,300.1427089146205,320.0631429036458,304.05535888671875
2021-12-06,299.3067248928932,305.0626234485257,294.462188652308,297.3880920410156,18252.0,APTUS.BO,297.82664707728793,319.9704091389974,300.36199951171875
2021-12-07,302.18468649990587,302.18468649990587,297.1962291710887,298.5872497558594,10854.0,APTUS.BO,298.9778267996652,319.8744771321615,297.3880920410156
2021-12-08,301.0814491543195,308.8998717295386,298.8750039335011,305.9739685058594,20231.0,APTUS.BO,300.44420950753346,320.1302927652995,298.5872497558594
2021-12-09,306.9812465174591,324.20098752470307,306.9812465174591,322.8099670410156,32353.0,APTUS.BO,303.6990269252232,320.56678059895836,305.9739685058594
2021-12-10,322.9059069851518,324.87249390016655,320.363724373348,322.5221862792969,4994.0,APTUS.BO,307.3855460030692,320.92652384440106,322.8099670410156
2021-12-13,322.3303319332586,326.16759778960693,322.2343944316469,323.8172607421875,7010.0,APTUS.BO,310.2086748395647,321.3214426676432,322.5221862792969
2021-12-14,318.6369657045702,329.8129969370423,317.2939284762759,328.6618347167969,10667.0,APTUS.BO,314.2515084402902,321.7291534423828,323.8172607421875
2021-12-15,328.0862109375,331.9234765625,326.9830029255152,329.7650146484375,21401.0,APTUS.BO,318.8767830984933,322.00575561523436,328.6618347167969
2021-12-16,330.9642010813137,338.54279577261,330.9642010813137,335.7128295898437,40388.0,APTUS.BO,324.18043736049106,322.3591054280599,329.7650146484375
2021-12-17,334.80144883087377,340.9410683983572,330.58046220797985,336.7680358886719,58215.0,APTUS.BO,328.57958984375,322.6037302652995,335.7128295898437
2021-12-20,335.76074960174896,336.86395763809475,320.2677951538996,331.68365478515625,35240.0,APTUS.BO,329.8472595214844,322.542973836263,336.7680358886719
2021-12-21,331.9234753301449,336.9598864442584,326.2635144094868,329.9089050292969,11178.0,APTUS.BO,330.90250505719865,322.1048848470052,331.68365478515625
2021-12-22,330.4365526769521,336.57617191156174,330.4365526769521,333.50634765625,8846.0,APTUS.BO,332.28666033063615,321.78191426595055,329.9089050292969
2021-12-23,334.6575748990029,334.75351240650497,319.884106300216,320.9393310546875,19429.0,APTUS.BO,331.1834455217634,321.334233601888,333.50634765625
2021-12-24,325.9277305004319,332.25922427705547,320.4116614779816,322.0425109863281,12107.0,APTUS.BO,330.0802307128906,320.8721608479818,320.9393310546875
2021-12-27,321.9945679789789,327.60657519551063,315.61511929523573,320.60357666015625,14486.0,APTUS.BO,327.92176600864957,320.0967132568359,322.0425109863281
2021-12-28,320.5076538771306,323.7693241765952,317.0541085640436,319.83612060546875,10323.0,APTUS.BO,325.502920968192,319.5211242675781,320.60357666015625
2021-12-29,319.06865325925065,330.7243421303232,319.06865325925065,328.1821594238281,8941.0,APTUS.BO,325.0027073451451,318.9519307454427,319.83612060546875
2021-12-30,327.1748425187926,329.76500847760366,323.81723515974795,326.1675720214844,8993.0,APTUS.BO,324.4682312011719,318.5186401367188,328.1821594238281
2021-12-31,325.496075327468,331.2040201881112,321.61085522973,326.6952209472656,15765.0,APTUS.BO,323.4952130998884,318.2196543375651,326.1675720214844
2022-01-03,330.62841897145125,335.7607679945714,328.1341902682884,333.4104309082031,27302.0,APTUS.BO,325.2767987932478,318.3491617838542,326.6952209472656
2022-01-04,332.88278066304827,334.3217552192286,326.4073951602368,330.10076904296875,10228.0,APTUS.BO,326.427978515625,318.21166076660154,333.4104309082031
2022-01-05,335.7607509178224,335.7607509178224,316.8142514017453,328.4699401855469,13900.0,APTUS.BO,327.55174473353793,318.4850646972656,330.10076904296875
2022-01-06,326.4074107028125,345.3539099280309,326.4074107028125,344.2507019042969,58993.0,APTUS.BO,331.039542061942,319.5067372639974,328.4699401855469
2022-01-07,339.4541391747966,344.4425672592139,336.76803548994235,342.9076843261719,18081.0,APTUS.BO,333.1431884765625,321.25269368489586,344.2507019042969
2022-01-10,348.5676393161763,348.5676393161763,341.37276591323894,345.1620483398437,28555.0,APTUS.BO,335.85668509347096,322.9011189778646,342.9076843261719
2022-01-11,341.61260039476724,346.74494935804853,332.0194357067705,337.05584716796875,21702.0,APTUS.BO,337.33677455357144,324.13543904622395,345.1620483398437
2022-01-12,338.1590319775548,340.7491979754477,333.5543249546487,334.5136413574219,22551.0,APTUS.BO,337.494376046317,325.3953420003255,337.05584716796875
2022-01-13,335.4250133467463,339.59804603886795,334.561634339139,336.1445007324219,4532.0,APTUS.BO,338.3577662876674,326.46498006184896,334.5136413574219
2022-01-14,337.15179071161987,359.6957281323868,336.7680406964112,352.35693359375,69252.0,APTUS.BO,341.7701939174107,328.19814453125,336.1445007324219
2022-01-17,352.0691223167725,356.72181275845026,345.88151976456004,348.9992980957031,51185.0,APTUS.BO,342.4485648018973,329.91851806640625,352.35693359375
2022-01-18,350.91793355459447,350.91793355459447,328.9975768515529,333.7941589355469,17723.0,APTUS.BO,341.1466326032366,331.0920817057292,348.9992980957031
2022-01-19,329.2374285076355,346.7929084271515,329.2374285076355,337.72735595703125,7277.0,APTUS.BO,340.08453369140625,332.15052795410156,333.7941589355469
2022-01-20,337.48752448084167,341.0849612651429,333.84213358315594,336.6241455078125,13439.0,APTUS.BO,340.02286202566967,332.6110005696615,337.72735595703125
