ds,y
2020-10-05,264.6620974714172
2020-10-06,244.5471157392723
2020-10-07,240.84521398621072
2020-10-08,243.8335030405119
2020-10-09,246.19729488906916
2020-10-12,247.00009474992197
2020-10-13,242.6292471523524
2020-10-14,239.95320511520327
2020-10-15,237.41092030524092
2020-10-16,232.3710175713263
2020-10-19,221.48837265271484
2020-10-20,211.2747822579133
2020-10-21,217.4742781915532
2020-10-22,218.18789625576272
2020-10-23,216.71609254448467
2020-10-26,224.075245589645
2020-10-27,266.2677917480469
2020-10-28,299.629236317661
2020-10-29,294.3217479016743
2020-10-30,338.07539383307426
2020-11-02,319.5276305809904
2020-11-03,296.8718565481189
2020-11-04,291.3658708233808
2020-11-05,288.83852573429976
2020-11-06,286.5368158605736
2020-11-09,309.3279804562139
2020-11-10,312.21638993721206
2020-11-11,305.8077754907917
2020-11-12,310.05005925673424
2020-11-13,328.64406954581307
2020-11-14,320.4302050472502
2020-11-17,321.7841006648728
2020-11-18,320.38510093567913
2020-11-19,333.3828486265276
2020-11-20,328.5537415586832
2020-11-23,328.4634959115424
2020-11-24,324.943288562466
2020-11-25,328.32818603515625
2020-11-26,323.4990809841134
2020-11-27,325.2140701918814
2020-12-01,322.1451882702885
2020-12-02,319.48246737098924
2020-12-03,318.7152721093779
2020-12-04,317.7223396125176
2020-12-07,368.26910726089176
2020-12-08,347.86987757783226
2020-12-09,341.19038943101225
2020-12-10,332.8412474497475
2020-12-11,331.44220050465475
2020-12-14,328.4635353648565
2020-12-15,329.32103054991546
2020-12-16,328.3281231770521
2020-12-17,327.6511986245118
2020-12-18,326.65829462315565
2020-12-21,315.87202561366377
2020-12-22,307.6129769410546
2020-12-23,307.793512097244
2020-12-24,310.5013771316442
2020-12-28,309.46332839998485
2020-12-29,308.56070823696655
2020-12-30,310.50145480740224
2020-12-31,306.4395782173545
2021-01-01,307.97406546515583
2021-01-04,321.9646913798553
2021-01-05,322.86735095777715
2021-01-06,325.84597853644635
2021-01-07,333.9694908696475
2021-01-08,339.204711442757
2021-01-11,333.60844462635424
2021-01-12,331.26169340084414
2021-01-13,331.1262670190879
2021-01-14,324.94324880197155
2021-01-15,323.81504763530734
2021-01-18,318.62492079541863
2021-01-19,320.4301891762083
2021-01-20,323.8150095597798
2021-01-21,333.9694744451236
2021-01-22,334.42081627800104
2021-01-25,333.78894652621534
2021-01-27,333.96951867709043
2021-01-28,336.63220110248056
2021-01-29,341.10018122278046
2021-02-01,308.96691313482654
2021-02-02,324.04070440881185
2021-02-03,321.33279896436267
2021-02-04,324.9433474258829
2021-02-05,318.7151448634605
2021-02-08,312.7128090487103
2021-02-09,318.4896113257439
2021-02-10,314.0215711586806
2021-02-11,312.89332277565507
2021-02-12,312.3066678197699
2021-02-15,312.9835308519953
2021-02-16,310.4111181956431
2021-02-17,303.73173654528034
2021-02-18,301.47522227272987
2021-02-19,300.3920716728493
2021-02-22,298.2257241266633
2021-02-23,298.76734728707737
2021-02-24,299.66995002722894
2021-02-25,306.4396477757019
2021-02-26,301.3849513077295
2021-03-01,302.1522126848526
2021-03-02,298.6319984631939
2021-03-03,297.41339059801896
2021-03-04,312.6225672823836
2021-03-05,309.3279704565752
2021-03-08,303.28048404882
2021-03-09,302.1972505886605
2021-03-10,300.346898029156
2021-03-12,305.0856527952463
2021-03-15,303.7317482961484
2021-03-16,299.2637774802664
2021-03-17,297.7292478110954
2021-03-18,293.3516107862898
2021-03-19,281.5271978545772
2021-03-22,284.77667481181555
2021-03-23,286.9429379502721
2021-03-24,283.3325301081264
2021-03-25,278.9097139109763
2021-03-26,278.9096782303929
2021-03-30,275.8407825663755
2021-03-31,269.07109155132656
2021-04-01,272.1399502207564
2021-04-05,273.4939596946297
2021-04-06,270.06406089143206
2021-04-07,269.8834979717548
2021-04-08,274.03550547364506
2021-04-09,280.7149319949684
2021-04-12,272.5011324071316
2021-04-13,269.83834654152747
2021-04-15,269.88347615094614
2021-04-16,306.8908854604069
2021-04-19,308.6961343209837
2021-04-20,321.1522970092528
2021-04-22,333.65363209335504
2021-04-23,342.5444096230482
2021-04-26,335.5943610537655
2021-04-27,347.5087670645415
2021-04-28,347.41859085598963
2021-04-29,345.8972724663066
2021-04-30,346.49624665917804
2021-05-03,353.63811066196587
2021-05-04,421.2325436662247
2021-05-05,423.9049687563921
2021-05-06,472.0090026855469
2021-05-07,519.1915636455116
2021-05-10,568.3092041015625
2021-05-11,625.1216063788692
2021-05-12,635.857584265026
2021-05-14,626.3657602133773
2021-05-17,621.7579517432525
2021-05-18,611.897719879275
2021-05-19,631.2957153320312
2021-05-20,662.8583984375
2021-05-21,695.987508687887
2021-05-24,724.9697267042967
2021-05-25,696.6787358626158
2021-05-26,691.5181884765625
2021-05-27,725.2462065474413
2021-05-28,699.4432494315361
2021-05-31,704.788010865045
2021-06-01,732.5723415102617
2021-06-02,709.5800700675536
2021-06-03,732.94091796875
2021-06-04,769.5717360565263
2021-06-07,887.1134624040583
2021-06-08,889.2788195186066
2021-06-09,846.6120447581044
2021-06-10,827.3980557415018
2021-06-11,823.8501509234183
2021-06-14,803.5763581718152
2021-06-15,801.7794365461534
2021-06-16,797.1256120739596
2021-06-17,787.9103630591536
2021-06-18,768.4200403796302
2021-06-21,759.3428567689949
2021-06-22,792.518030902989
2021-06-23,775.9304442096707
2021-06-24,763.9504710046144
2021-06-25,758.3753975096329
2021-06-28,753.7676102565415
2021-06-29,810.9486743971208
2021-06-30,803.9910541494736
2021-07-01,822.2373945887159
2021-07-02,834.9086069070739
2021-07-05,834.7241861870849
