ds,y
2020-01-01,24.60354774442849
2020-01-02,25.03359937703175
2020-01-03,25.499985336398662
2020-01-06,24.894284625061875
2020-01-07,24.89125436306744
2020-01-08,25.10325388517132
2020-01-09,25.572673849045643
2020-01-10,25.560557148865097
2020-01-13,25.742266119073047
2020-01-14,26.181400685074514
2020-01-15,26.39036101590609
2020-01-16,26.547847488354662
2020-01-17,26.105685609800627
2020-01-20,26.387337898289864
2020-01-21,26.10871499199749
2020-01-22,25.821010182417908
2020-01-23,26.12991556050438
2020-01-24,26.275284459823244
2020-01-27,26.196539157430287
2020-01-28,26.559964846881535
2020-01-29,27.68050706444292
2020-01-30,28.592087247199743
2020-01-31,28.16809913967045
2020-02-03,26.493335317857188
2020-02-04,26.76287052939449
2020-02-05,27.60176602700436
2020-02-06,28.168095613012653
2020-02-07,27.77136019846963
2020-02-10,27.977295802371312
2020-02-11,26.71138462946301
2020-02-12,27.510913984795398
2020-02-13,28.10752216833177
2020-02-14,32.102121171756366
2020-02-17,31.69932847516485
2020-02-18,30.95128293387321
2020-02-19,33.82836469708203
2020-02-20,44.52599209011809
2020-02-24,43.84665447334767
2020-02-25,41.918600180549554
2020-02-26,40.88585723013058
2020-02-27,40.06121680810801
2020-02-28,39.28371061704215
2020-03-02,36.40929847572664
2020-03-03,37.07292338317275
2020-03-04,34.39877463821103
2020-03-05,35.09381526560124
2020-03-06,33.13434553227687
2020-03-09,30.381651960190013
2020-03-11,30.72328525491664
2020-03-12,27.102775002683984
2020-03-13,24.73884361174455
2020-03-16,27.22058404278394
2020-03-17,26.702242440550865
2020-03-18,24.785963726424903
2020-03-19,23.41158395186235
2020-03-20,25.67734980060169
2020-03-23,23.67860746860545
2020-03-24,22.85398172612384
2020-03-25,23.0660284654654
2020-03-26,24.20480094825384
2020-03-27,27.841014991611143
2020-03-30,27.64467900345853
2020-03-31,29.458856419469075
2020-04-01,29.329275000624225
2020-04-03,32.92621931815001
2020-04-07,34.37913826130058
2020-04-08,33.12256358722627
2020-04-09,32.94586155692767
2020-04-13,31.19843131632044
2020-04-15,31.19843421853328
2020-04-16,31.76781645733122
2020-04-17,35.635721294063764
2020-04-20,35.89095918042585
2020-04-21,33.39744377970914
2020-04-22,32.710248792677326
2020-04-23,33.731222142192784
2020-04-24,33.377803524013835
2020-04-27,32.985126067957175
2020-04-28,32.90658958894071
2020-04-29,33.18146269688937
2020-04-30,33.45634105038484
2020-05-04,32.18012176197494
2020-05-05,33.16182749692922
2020-05-06,32.78878603183838
2020-05-07,32.769148812071776
2020-05-08,32.631715078221475
2020-05-11,33.37780123421727
2020-05-12,33.43671095041357
2020-05-13,34.59510953562273
2020-05-14,33.49560616048348
2020-05-15,33.61341471647887
2020-05-18,32.29793194663509
2020-05-19,32.27830898382442
2020-05-20,32.80842381238008
2020-05-21,32.6906161793668
2020-05-22,32.23904156575354
2020-05-26,32.49427545807682
2020-05-27,32.65135260441225
2020-05-28,33.181467317275995
2020-05-29,33.004764172125
2020-06-01,33.71158618730283
2020-06-02,34.28096731378395
2020-06-03,34.7521829557757
2020-06-04,35.16449779790367
2020-06-05,35.871323978461135
2020-06-08,35.40011517186178
2020-06-09,34.516576740583496
2020-06-10,35.066330620596375
2020-06-11,34.26133685004646
2020-06-12,33.2796373686769
2020-06-15,33.49561411543297
2020-06-16,33.10292910278256
2020-06-17,32.985125249600166
2020-06-18,33.37780935832206
2020-06-19,34.94852176242404
2020-06-22,34.83072016235972
2020-06-23,35.694624439243
2020-06-24,35.184130259924075
2020-06-25,34.5951112660842
2020-06-26,35.400107783954944
2020-06-29,34.693286828703904
2020-06-30,33.92755602437401
2020-07-01,34.006092531487624
2020-07-02,36.32290146401649
2020-07-03,35.77314908953605
2020-07-06,35.73388376653614
2020-07-07,39.28763284422943
2020-07-08,37.24570177748987
2020-07-09,37.2064372030313
2020-07-10,37.10826450673773
2020-07-13,36.53888398238148
2020-07-14,34.791457928461504
2020-07-15,34.35950428278397
2020-07-16,33.39744204313462
2020-07-17,34.516576316708694
2020-07-20,36.22474691532543
2020-07-21,36.24437384072107
2020-07-22,35.81241878230507
2020-07-23,36.12656347337202
2020-07-24,36.10692853988945
2020-07-27,36.36217357697302
2020-07-28,36.40143843612427
2020-07-29,36.32290866108319
2020-07-30,35.635723846443014
2020-07-31,35.75352041220354
2020-08-03,35.7338900189095
2020-08-04,36.14620312313648
2020-08-05,36.146205332876896
2020-08-06,36.49961822726195
2020-08-07,37.206433836980096
2020-08-10,37.38314079994014
2020-08-11,37.85435567529502
2020-08-12,37.304603165767226
2020-08-13,37.54021303023259
2020-08-14,37.06899398430416
2020-08-17,37.01010455861917
2020-08-18,37.34387300079005
2020-08-19,37.34387328896453
2020-08-20,36.951194593551065
2020-08-21,37.32424380574155
2020-08-24,37.383142167821376
2020-08-25,37.50094734929779
2020-08-26,36.83338629855238
2020-08-27,36.95119965769016
2020-08-28,36.91192976827689
2020-08-31,34.85035593829281
2020-09-01,34.47731213682256
2020-09-02,34.47731213682256
2020-09-03,35.14486421678516
2020-09-04,34.37914492468087
2020-09-07,32.72988289846977
2020-09-08,32.29793194663509
2020-09-09,31.414401750623085
2020-09-10,32.14086514268353
2020-09-11,32.19976650845181
2020-09-14,32.71025121575534
2020-09-15,32.631715457342246
2020-09-16,32.592446587823176
2020-09-17,32.59244837450441
2020-09-18,34.35950172175144
2020-09-21,34.74899844952557
2020-09-22,32.83450695424204
2020-09-23,32.95802184396004
2020-09-24,31.88755608381605
2020-09-25,32.01107048623452
2020-09-28,32.77275037981215
