ds,y
2020-01-01,186.95892181737972
2020-01-02,188.8003007805504
2020-01-03,188.8394852804188
2020-01-06,186.72385574618264
2020-01-07,186.41042280849268
2020-01-08,184.7649413681509
2020-01-09,185.39180910452595
2020-01-10,187.0765054526449
2020-01-13,188.4477197214603
2020-01-14,191.03348770819105
2020-01-15,190.4066375482298
2020-01-16,191.11182970611856
2020-01-17,189.70142907395532
2020-01-20,190.60252767934315
2020-01-21,189.19211472751957
2020-01-22,187.74251493500472
2020-01-23,187.07646709187745
2020-01-24,187.3507514860928
2020-01-27,186.0186682414216
2020-01-28,184.84331519406527
2020-01-29,186.214550900111
2020-01-30,185.70522562503825
2020-01-31,186.80222124224312
2020-02-03,169.9555542455552
2020-02-04,170.50402272993037
2020-02-05,170.42569819094695
2020-02-06,172.30625179965145
2020-02-07,169.0152480895689
2020-02-10,167.7224020251311
2020-02-11,169.99471863488228
2020-02-12,168.31005336012157
2020-02-13,167.25223469922608
2020-02-14,166.82129304180108
2020-02-17,163.49111911744012
2020-02-18,160.31770108493546
2020-02-19,162.31578304826965
2020-02-20,163.4127854208334
2020-02-24,162.55084821106888
2020-02-25,160.94453488863988
2020-02-26,158.24124293641322
2020-02-27,156.04723229921305
2020-02-28,156.6349070559858
2020-03-02,159.41659473710806
2020-03-03,154.71519549205144
2020-03-04,153.22642904734238
2020-03-05,149.8178998965085
2020-03-06,144.84225336384114
2020-03-09,140.25838331404887
2020-03-11,138.49536596250084
2020-03-12,132.5402719999692
2020-03-13,128.50489296935189
2020-03-16,123.8818662584046
2020-03-17,122.07965087948384
2020-03-18,121.17854293664531
2020-03-19,128.15228908593076
2020-03-20,138.29946603802196
2020-03-23,126.93776372215557
2020-03-24,128.26980161127773
2020-03-25,119.10209025208329
2020-03-26,124.90047325468716
2020-03-27,130.0720093310489
2020-03-30,129.21007700728555
2020-03-31,136.22303568106983
2020-04-01,135.3610881607748
2020-04-03,143.1967555730606
2020-04-07,145.50828082396814
2020-04-08,144.17623154617448
2020-04-09,145.9392365366824
2020-04-13,146.25267049232045
2020-04-15,151.81600435385175
2020-04-16,149.81789864467223
2020-04-17,149.97458366419488
2020-04-20,148.83842767185348
2020-04-21,144.41127493173926
2020-04-22,143.82361613550137
2020-04-23,144.17623288351388
2020-04-24,143.23595404686972
2020-04-27,142.84417399217656
2020-04-28,141.6687811396596
2020-04-29,143.31429837039232
2020-04-30,144.88144228206488
2020-05-04,142.41318893256073
2020-05-05,139.04385487544752
2020-05-06,134.30327696512902
2020-05-07,129.95449973507323
2020-05-08,128.62242688125627
2020-05-11,128.11309449692652
2020-05-12,129.99367632239424
2020-05-13,136.02713723526168
2020-05-14,131.8350587114037
2020-05-15,129.6802268328202
2020-05-18,131.090640959768
2020-05-19,134.49915019781662
2020-05-20,138.69123460490198
2020-05-21,149.23022021909716
2020-05-22,150.36639275302582
2020-05-26,152.75627724528172
2020-05-27,151.9334968488275
2020-05-28,151.14995680839962
2020-05-29,155.1461389118052
2020-06-01,160.8270165777173
2020-06-02,158.2020350216955
2020-06-03,157.4184788010268
2020-06-04,158.67218093577586
2020-06-05,158.28040481567382
2020-06-08,159.57326967343576
2020-06-09,161.57139235277253
2020-06-10,159.18148667843352
2020-06-11,157.69272812851915
2020-06-12,152.95218687124702
2020-06-15,151.97269734421872
2020-06-16,149.62199532240126
2020-06-17,144.95976252203872
2020-06-18,146.91870598276984
2020-06-19,147.27131271487954
2020-06-22,146.91869374868034
2020-06-23,146.91868839115307
2020-06-24,152.56038188843078
2020-06-25,159.45576812409615
2020-06-26,164.07878816596002
2020-06-29,159.06396275509448
2020-06-30,156.24310358303927
2020-07-01,159.73002390525522
2020-07-02,162.00233931646852
2020-07-03,163.3735971269513
2020-07-06,166.3777616806834
2020-07-07,165.18315857012146
2020-07-08,163.08233440388972
2020-07-09,162.29966942803
2020-07-10,161.88772542534218
2020-07-13,163.74140191773355
2020-07-14,164.35930457463027
2020-07-15,164.771226054855
2020-07-16,163.8238097933803
2020-07-17,160.9814915060942
2020-07-20,160.94030645245914
2020-07-21,159.9928850090296
2020-07-22,163.04112279132272
2020-07-23,166.0070336784364
2020-07-24,166.17177115789772
2020-07-27,165.18315888797298
2020-07-28,163.65900813708998
2020-07-29,163.2882897433474
2020-07-30,163.45305066730387
2020-07-31,162.25847527790526
2020-08-03,159.82807607591494
2020-08-04,161.3110321015263
2020-08-05,160.32240580889626
2020-08-06,161.14625638108845
2020-08-07,162.29964377479942
2020-08-10,164.48286633105388
2020-08-11,171.11490710724428
2020-08-12,168.80811155650292
2020-08-13,168.23142474423716
2020-08-14,167.53115395544788
2020-08-17,164.35930141233047
2020-08-18,164.68884318317487
2020-08-19,166.1717798746181
2020-08-20,162.46441335901474
2020-08-21,164.1121373642243
2020-08-24,163.947377190988
2020-08-25,163.37066604665495
2020-08-26,161.9289231131679
2020-08-27,163.86498369775146
2020-08-28,161.72296413158642
2020-08-31,163.947377779978
2020-09-01,158.46871626321135
2020-09-02,159.00422445562367
2020-09-03,159.2102029729472
2020-09-04,156.53264649438918
2020-09-07,156.9445922804893
2020-09-08,156.9857765131669
2020-09-09,153.44321937364748
2020-09-10,152.99009639641676
2020-09-11,153.64917558988554
2020-09-14,153.11365629714905
2020-09-15,151.75430360747723
2020-09-16,151.17763110438162
2020-09-17,149.5298789036569
2020-09-18,148.1705349403303
2020-09-21,148.78841645781156
2020-09-22,145.6165983700074
2020-09-23,146.2756490445817
2020-09-24,141.4972909580293
2020-09-25,141.04414883439085
2020-09-28,144.01006098803654
2020-09-29,143.96888490494962
2020-09-30,141.7856657655461
2020-10-01,143.84532062053512
2020-10-05,142.36235999666908
2020-10-06,141.37370993977294
2020-10-07,140.79702467499658
2020-10-08,140.38508252864298
2020-10-09,139.1492948581835
2020-10-12,144.33959518718953
2020-10-13,144.05125699798216
2020-10-14,140.87942537838478
2020-10-15,138.24308273901366
2020-10-16,137.41918609991404
2020-10-19,139.14933216424566
2020-10-20,138.65499468069603
2020-10-21,139.1493118620095
2020-10-22,139.31408532812324
2020-10-23,140.87938014375342
2020-10-26,141.3737257819923
2020-10-27,139.478867211002
2020-10-28,138.81975871198486
2020-10-29,136.71893633366943
2020-10-30,137.419206704416
2020-11-02,137.74873871576165
2020-11-03,140.67344093485332
2020-11-04,141.5385053358725
2020-11-05,144.1748055606782
2020-11-06,145.98730105025965
